,router_skew,scheduling_policy,iteration,layer_idx,0,1,2,3,4,5,6,7
5584,0.9,exflow,49,3,1832,1712,1816,1808,1872,1960,134664,1792
5585,0.9,exflow,50,3,1832,2072,1744,1872,2000,2024,133904,2008
5586,0.9,exflow,51,3,1808,2104,1840,1736,1960,1928,134176,1904
5587,0.9,exflow,52,3,1808,1712,1856,1936,1752,1944,134712,1736
5588,0.9,exflow,53,3,1856,1936,1880,1752,1848,1792,134584,1808
5589,0.9,exflow,54,3,1936,1984,1728,1920,1960,1936,134088,1904
5590,0.9,exflow,55,3,1776,2008,1832,1776,2000,1848,134224,1992
5591,0.9,exflow,56,3,1920,1616,1792,1872,1728,1872,134968,1688
5592,0.9,exflow,57,3,1832,1976,1952,1752,1928,1840,134336,1840
5593,0.9,exflow,58,3,1872,1656,1864,1720,1936,2008,134496,1904
5594,0.9,exflow,59,3,1904,1800,1688,1744,1776,1944,134792,1808
5595,0.9,exflow,60,3,1944,2080,2040,1776,1864,1944,133888,1920
5596,0.9,exflow,61,3,1952,1864,1856,1880,1696,2008,134264,1936
5597,0.9,exflow,62,3,1904,1760,1696,1776,2000,1992,134432,1896
5598,0.9,exflow,63,3,1920,1984,1824,1984,1784,1816,134368,1776
5599,0.9,exflow,64,3,1984,1904,1872,1832,1960,1960,134040,1904
5600,0.9,exflow,65,3,1920,1736,1632,1616,1760,1792,135152,1848
5601,0.9,exflow,66,3,1960,1880,1832,1664,2064,2000,134304,1752
5602,0.9,exflow,67,3,1832,2024,1856,2096,1888,1880,133968,1912
5603,0.9,exflow,68,3,1720,1840,1864,2128,1880,1864,134208,1952
5604,0.9,exflow,69,3,1760,1816,1720,1920,1840,1928,134648,1824
5605,0.9,exflow,70,3,1736,2048,1800,1784,1768,1752,134864,1704
5606,0.9,exflow,71,3,1688,1856,2032,1840,1776,2056,134368,1840
5607,0.9,exflow,72,3,1744,1840,1904,2008,2000,1896,134224,1840
5608,0.9,exflow,73,3,1984,1824,1808,1896,1768,1928,134248,2000
5609,0.9,exflow,74,3,1864,2016,1872,1768,1592,2064,134544,1736
5610,0.9,exflow,75,3,2048,1992,1800,1728,1912,2152,133800,2024
5611,0.9,exflow,76,3,1912,1984,1944,2000,1896,2016,133808,1896
5612,0.9,exflow,77,3,1864,1856,1768,1872,1920,1776,134584,1816
5613,0.9,exflow,78,3,2040,1648,1968,2024,1800,1936,134280,1760
5614,0.9,exflow,79,3,1720,1864,1728,1696,1856,1880,134856,1856
5615,0.9,exflow,80,3,1968,1800,1672,1968,1768,2016,134536,1728
5616,0.9,exflow,81,3,2016,1872,1864,1920,1864,1952,133952,2016
5617,0.9,exflow,82,3,1704,1464,1784,1696,1936,1824,135424,1624
5618,0.9,exflow,83,3,1808,1840,1936,1848,1856,1824,134624,1720
5619,0.9,exflow,84,3,1712,1784,1776,1608,1816,1928,134800,2032
5620,0.9,exflow,85,3,1808,1912,1880,1592,1992,1792,134512,1968
5621,0.9,exflow,86,3,1880,1824,1728,1752,1576,1976,134968,1752
5622,0.9,exflow,87,3,1928,1984,1816,1784,2024,1752,134288,1880
5623,0.9,exflow,88,3,1696,1576,1752,1568,1576,1808,119400,1696
5624,0.9,exflow,0,4,2040,2048,1568,1792,1968,1904,134104,2032
5625,0.9,exflow,1,4,1808,1864,2152,1624,2144,1864,134080,1920
5626,0.9,exflow,2,4,2032,1832,1824,1896,1912,1880,134296,1784
5627,0.9,exflow,3,4,1584,1824,1896,1672,1688,1936,135072,1784
5628,0.9,exflow,4,4,1904,1792,2216,1576,1928,1864,134320,1856
5629,0.9,exflow,5,4,1776,1992,1928,1896,1800,1632,134384,2048
5630,0.9,exflow,6,4,1952,1848,1856,1944,1760,1800,134520,1776
5631,0.9,exflow,7,4,1752,1712,1792,1816,1784,1776,135024,1800
5632,0.9,exflow,8,4,1800,1968,1944,1864,1896,1960,134320,1704
5633,0.9,exflow,9,4,1968,1976,2056,1872,1760,1840,134032,1952
5634,0.9,exflow,10,4,1880,1904,1904,1744,1824,1864,134304,2032
5635,0.9,exflow,11,4,1648,1976,2000,1928,1752,2024,134192,1936
5636,0.9,exflow,12,4,1896,1784,1912,1912,1904,2168,133976,1904
5637,0.9,exflow,13,4,1688,1760,1968,1816,1912,2072,134512,1728
5638,0.9,exflow,14,4,1904,1912,1840,1704,1696,1832,134632,1936
5639,0.9,exflow,15,4,1864,1552,1688,1768,1992,1896,134640,2056
5640,0.9,exflow,16,4,1832,1944,1976,1904,2184,1648,134080,1888
5641,0.9,exflow,17,4,1896,1784,1776,1960,1928,1816,134632,1664
5642,0.9,exflow,18,4,1864,1936,1912,1952,1912,1856,134136,1888
5643,0.9,exflow,19,4,2000,1888,1848,1944,1976,1992,134008,1800
5644,0.9,exflow,20,4,1736,1784,1776,2056,1680,1960,134776,1688
5645,0.9,exflow,21,4,1672,2000,1864,1904,1880,1928,134576,1632
5646,0.9,exflow,22,4,1504,1704,1736,1824,1808,1888,135144,1848
5647,0.9,exflow,23,4,1816,1840,1808,1992,1864,1808,134488,1840
5648,0.9,exflow,24,4,1688,1616,1920,1728,1896,1784,134976,1848
5649,0.9,exflow,25,4,1872,1944,1936,1840,1688,1848,134456,1872
5650,0.9,exflow,26,4,1720,1808,2016,1864,1784,2088,134304,1872
5651,0.9,exflow,27,4,1776,1680,1840,2032,1896,1752,134528,1952
5652,0.9,exflow,28,4,1816,1912,1760,1928,1856,1976,134520,1688
5653,0.9,exflow,29,4,1656,1824,1904,1896,1840,1664,134784,1888
5654,0.9,exflow,30,4,1856,1824,1984,1864,2032,1832,134160,1904
5655,0.9,exflow,31,4,2056,1640,1752,1856,1952,1760,134680,1760
5656,0.9,exflow,32,4,2016,1816,1984,1768,1680,1920,134320,1952
5657,0.9,exflow,33,4,1760,2040,1680,1840,1928,1968,134328,1912
5658,0.9,exflow,34,4,2016,1816,1800,1768,1936,1872,134352,1896
5659,0.9,exflow,35,4,1776,1856,2080,1752,1704,1872,134568,1848
5660,0.9,exflow,36,4,1856,1984,1976,1992,2016,1984,133808,1840
5661,0.9,exflow,37,4,1824,1696,1848,1872,1736,1832,134944,1704
5662,0.9,exflow,38,4,1784,1904,2048,1656,1968,1800,134584,1712
5663,0.9,exflow,39,4,1816,1600,1688,1808,1768,1768,135344,1664
5664,0.9,exflow,40,4,1984,1856,1512,1656,1680,1744,135320,1704
5665,0.9,exflow,41,4,1928,2040,1960,1720,1768,1800,134496,1744
5666,0.9,exflow,42,4,1744,2000,1848,2000,2032,2056,134032,1744
5667,0.9,exflow,43,4,1992,1904,1752,1768,1944,1928,134256,1912
5668,0.9,exflow,44,4,1688,1608,1912,1832,1712,1936,135040,1728
5669,0.9,exflow,45,4,1864,1984,1824,1728,1792,2008,134208,2048
5670,0.9,exflow,46,4,1864,1728,1752,2032,1840,1808,134384,2048
5671,0.9,exflow,47,4,1728,1752,1992,1880,1776,1792,134712,1824
5672,0.9,exflow,48,4,1672,1832,1744,1888,1776,2008,134784,1752
5673,0.9,exflow,49,4,1936,1752,1760,1928,2064,2000,134176,1840
5674,0.9,exflow,50,4,1640,1936,1992,2096,1832,1744,134432,1784
5675,0.9,exflow,51,4,1864,1896,1928,1800,1736,1944,134440,1848
5676,0.9,exflow,52,4,1856,1808,1728,1936,1904,1824,134304,2096
5677,0.9,exflow,53,4,1808,1600,1808,1992,1944,1784,134696,1824
5678,0.9,exflow,54,4,1808,2056,1736,1808,1856,1704,134456,2032
5679,0.9,exflow,55,4,1904,1864,1840,1728,1912,1648,134576,1984
5680,0.9,exflow,56,4,1952,1952,2160,1672,1728,1976,134112,1904
5681,0.9,exflow,57,4,1752,1768,1760,1888,2080,1920,134440,1848
5682,0.9,exflow,58,4,1976,1680,1624,1840,1632,2128,134944,1632
5683,0.9,exflow,59,4,1792,1784,1920,1832,1832,1928,134392,1976
5684,0.9,exflow,60,4,1896,1936,2032,1904,1840,1848,134320,1680
5685,0.9,exflow,61,4,1952,1992,1936,1872,1816,1928,134032,1928
5686,0.9,exflow,62,4,1808,1816,1960,1752,1792,1760,134568,2000
5687,0.9,exflow,63,4,1976,1720,2040,1792,1992,1808,134288,1840
5688,0.9,exflow,64,4,1792,1768,1976,1696,2072,1936,134264,1952
5689,0.9,exflow,65,4,1824,1648,1952,1720,2016,1888,134472,1936
5690,0.9,exflow,66,4,1880,1864,2024,1784,2208,1648,134112,1936
5691,0.9,exflow,67,4,1792,1784,1808,1720,1656,1712,135008,1976
5692,0.9,exflow,68,4,1720,1888,1728,1744,1864,2024,134704,1784
5693,0.9,exflow,69,4,1704,1840,1984,1888,1888,1824,134448,1880
5694,0.9,exflow,70,4,1744,2048,1840,1848,1688,1696,134776,1816
5695,0.9,exflow,71,4,1904,1752,1800,1776,1864,1856,134472,2032
5696,0.9,exflow,72,4,2040,1872,1736,2096,1744,1680,134584,1704
5697,0.9,exflow,73,4,1936,1992,1920,1800,1824,1680,134480,1824
5698,0.9,exflow,74,4,1864,1800,1720,1848,1936,1848,134432,2008
5699,0.9,exflow,75,4,1792,1768,1832,1952,1920,2032,134184,1976
5700,0.9,exflow,76,4,1768,1920,1712,1920,1840,1800,134240,2256
5701,0.9,exflow,77,4,1888,1824,1840,1896,1856,1624,134608,1920
5702,0.9,exflow,78,4,1920,1920,1936,2000,1512,1648,134632,1888
5703,0.9,exflow,79,4,1944,1960,1928,1792,1808,1976,134144,1904
5704,0.9,exflow,80,4,1720,1952,2040,1816,1720,1728,134280,2200
5705,0.9,exflow,81,4,1848,2136,1888,1720,1880,1968,134208,1808
5706,0.9,exflow,82,4,1728,1864,1952,1808,1864,1616,134648,1976
5707,0.9,exflow,83,4,1896,1856,1992,1728,1968,2056,134272,1688
5708,0.9,exflow,84,4,1824,1856,1752,1928,2120,1912,134288,1776
5709,0.9,exflow,85,4,1856,1808,1704,1632,1912,1696,135088,1760
5710,0.9,exflow,86,4,1840,2032,1904,1736,1640,1600,134824,1880
5711,0.9,exflow,87,4,1832,1912,1672,1680,1760,2032,134552,2016
5712,0.9,exflow,88,4,1608,1608,1624,1664,1696,1568,119640,1664
5713,0.9,exflow,0,5,1704,2032,1776,1832,1896,1792,134712,1712
5714,0.9,exflow,1,5,1720,1904,2120,1800,1968,1976,134176,1792
5715,0.9,exflow,2,5,1888,1840,1872,1824,1864,1848,134472,1848
5716,0.9,exflow,3,5,1656,1936,1864,1864,1952,1792,134592,1800
5717,0.9,exflow,4,5,1744,2032,1904,1984,1784,1848,134456,1704
5718,0.9,exflow,5,5,1632,1760,2008,2024,1752,1808,134592,1880
5719,0.9,exflow,6,5,1848,1920,1880,1776,1896,1912,134256,1968
5720,0.9,exflow,7,5,1880,1752,1720,1824,1904,1632,134960,1784
5721,0.9,exflow,8,5,1896,1840,1808,1760,1888,1792,134640,1832
5722,0.9,exflow,9,5,1840,1824,1832,1800,2024,2000,134368,1768
5723,0.9,exflow,10,5,1832,1992,1872,1840,1584,1968,134296,2072
5724,0.9,exflow,11,5,1872,1704,1992,1928,1776,1944,134424,1816
5725,0.9,exflow,12,5,1920,1720,1832,1712,1840,1808,134728,1896
5726,0.9,exflow,13,5,1880,1792,1888,1976,1984,1776,134272,1888
5727,0.9,exflow,14,5,1920,1968,1896,1816,1944,1968,133816,2128
5728,0.9,exflow,15,5,1808,1760,1872,1928,1896,1784,134544,1864
5729,0.9,exflow,16,5,1624,1480,1712,1776,1984,1984,134816,2080
5730,0.9,exflow,17,5,1704,1920,1704,1864,1696,2104,134776,1688
5731,0.9,exflow,18,5,1832,1816,1808,1616,1832,1824,135104,1624
5732,0.9,exflow,19,5,1720,1872,1848,1832,1920,1848,134576,1840
5733,0.9,exflow,20,5,1784,1960,1720,1856,1792,2024,134352,1968
5734,0.9,exflow,21,5,1912,2032,1864,1688,1632,1792,134656,1880
5735,0.9,exflow,22,5,1968,1856,1640,1848,1904,1688,134576,1976
5736,0.9,exflow,23,5,1688,1640,1944,1888,1808,1984,134544,1960
5737,0.9,exflow,24,5,1720,1768,1976,1928,1952,1736,134640,1736
5738,0.9,exflow,25,5,1896,1952,1816,1952,1944,1720,134072,2104
5739,0.9,exflow,26,5,1800,1920,1784,1888,1736,1800,134704,1824
5740,0.9,exflow,27,5,1960,1808,1968,1752,1792,1864,134360,1952
5741,0.9,exflow,28,5,1872,1728,2128,1912,2008,1760,134240,1808
5742,0.9,exflow,29,5,1872,1752,1792,1672,1744,1760,135072,1792
5743,0.9,exflow,30,5,1784,1856,2120,1792,1672,1920,134336,1976
5744,0.9,exflow,31,5,2048,1912,1928,1856,1896,1984,133872,1960
5745,0.9,exflow,32,5,1864,1992,2016,1944,1840,1832,134072,1896
5746,0.9,exflow,33,5,1888,1760,1744,1912,1864,2120,134360,1808
5747,0.9,exflow,34,5,1912,1856,1888,1848,1920,1824,134384,1824
5748,0.9,exflow,35,5,1824,1816,1608,1936,2016,1944,134256,2056
5749,0.9,exflow,36,5,1872,1760,1680,1824,1912,1912,134664,1832
5750,0.9,exflow,37,5,1968,1848,1976,2048,1608,1712,134592,1704
5751,0.9,exflow,38,5,1920,1776,1920,1760,1808,1800,134400,2072
5752,0.9,exflow,39,5,1880,1904,1992,1800,1960,1864,134128,1928
5753,0.9,exflow,40,5,1856,2040,1936,1872,1912,1792,134288,1760
5754,0.9,exflow,41,5,1888,1864,1872,2000,1960,1824,134256,1792
5755,0.9,exflow,42,5,2072,1776,2128,1880,1728,1952,134024,1896
5756,0.9,exflow,43,5,2032,1944,2080,1664,1744,1992,134208,1792
5757,0.9,exflow,44,5,1920,1784,1792,1848,1664,2008,134744,1696
5758,0.9,exflow,45,5,1784,1792,1800,1832,2296,1768,134608,1576
5759,0.9,exflow,46,5,1664,1864,1728,1680,1856,1824,134928,1912
5760,0.9,exflow,47,5,1752,1848,1728,1872,1752,1840,134824,1840
5761,0.9,exflow,48,5,1664,2072,1840,1904,1744,1696,134800,1736
5762,0.9,exflow,49,5,1904,1888,1720,1656,2104,1888,134400,1896
5763,0.9,exflow,50,5,1840,1904,2000,1728,1912,1760,134400,1912
5764,0.9,exflow,51,5,2144,1944,1928,1752,1952,2128,133752,1856
5765,0.9,exflow,52,5,1576,1720,2040,1840,1888,2008,134592,1792
5766,0.9,exflow,53,5,1592,2024,1808,1944,1856,1840,134560,1832
5767,0.9,exflow,54,5,1768,1800,1920,1912,1888,1832,134464,1872
5768,0.9,exflow,55,5,1800,1792,1984,1936,1896,1816,134528,1704
5769,0.9,exflow,56,5,1840,1976,1760,1840,1952,1816,134312,1960
5770,0.9,exflow,57,5,1816,1928,2040,1712,1912,1848,134272,1928
5771,0.9,exflow,58,5,1736,1704,2016,1768,1872,1856,134680,1824
5772,0.9,exflow,59,5,1968,1832,1704,2048,1928,1744,134448,1784
5773,0.9,exflow,60,5,1728,1688,1928,1784,2112,1912,134528,1776
5774,0.9,exflow,61,5,1800,1976,1992,1920,2152,1824,133944,1848
5775,0.9,exflow,62,5,1656,1832,1560,1816,1968,1856,134976,1792
5776,0.9,exflow,63,5,1824,1944,1904,1944,2008,1864,134024,1944
5777,0.9,exflow,64,5,1856,2112,1848,1832,1848,2048,134224,1688
5778,0.9,exflow,65,5,1952,1792,1784,1648,2024,2104,134336,1816
5779,0.9,exflow,66,5,1848,1880,1824,1744,1848,1816,134512,1984
5780,0.9,exflow,67,5,1904,2016,1744,1824,2120,1976,134072,1800
5781,0.9,exflow,68,5,1720,1736,1912,1808,1816,1688,134944,1832
5782,0.9,exflow,69,5,1856,1552,1792,1648,1872,2168,134640,1928
5783,0.9,exflow,70,5,1960,1960,1664,1728,1880,1848,134504,1912
5784,0.9,exflow,71,5,1960,2024,1696,2160,1928,2040,133872,1776
5785,0.9,exflow,72,5,1784,1840,1624,2184,1888,2056,134176,1904
5786,0.9,exflow,73,5,1752,1872,1872,2168,1640,2032,134304,1816
5787,0.9,exflow,74,5,1984,2040,1672,1816,1880,2008,134296,1760
5788,0.9,exflow,75,5,1840,1888,1992,1808,1968,2168,133952,1840
5789,0.9,exflow,76,5,1768,2008,1784,2024,1832,1888,134208,1944
5790,0.9,exflow,77,5,1896,1776,1888,1960,1840,1856,134176,2064
5791,0.9,exflow,78,5,1648,1936,1712,1728,1696,1968,135016,1752
5792,0.9,exflow,79,5,2200,1992,1944,1520,1960,1744,134168,1928
5793,0.9,exflow,80,5,1952,1704,1688,1760,1664,1736,135160,1792
5794,0.9,exflow,81,5,1896,1688,1720,1704,1664,2072,134960,1752
5795,0.9,exflow,82,5,1968,1952,1800,1824,1760,2032,134368,1752
5796,0.9,exflow,83,5,1864,1824,1720,1744,1480,1888,135048,1888
5797,0.9,exflow,84,5,1936,2008,2032,1744,1832,1856,134336,1712
5798,0.9,exflow,85,5,1656,1936,1816,1696,1808,1648,134928,1968
5799,0.9,exflow,86,5,1736,1680,1784,1808,1968,1800,134848,1832
5800,0.9,exflow,87,5,2032,1776,1784,1936,1792,1888,134344,1904
5801,0.9,exflow,88,5,1440,1688,1536,1552,1720,1528,119984,1624
5802,0.9,exflow,0,6,128,0,0,8,0,8,0,0
5803,0.9,exflow,1,6,128,0,8,0,0,0,0,8
5804,0.9,exflow,2,6,144,0,0,0,0,0,0,0
5805,0.9,exflow,3,6,128,0,0,16,0,0,0,0
5806,0.9,exflow,4,6,128,0,8,0,8,0,0,0
5807,0.9,exflow,5,6,128,8,0,0,0,0,0,8
5808,0.9,exflow,6,6,136,0,0,0,8,0,0,0
5809,0.9,exflow,7,6,136,0,0,0,0,0,0,8
5810,0.9,exflow,8,6,136,0,0,0,0,8,0,0
5811,0.9,exflow,9,6,136,0,0,8,0,0,0,0
5812,0.9,exflow,10,6,128,0,0,0,8,0,0,8
5813,0.9,exflow,11,6,136,0,8,0,0,0,0,0
5814,0.9,exflow,12,6,128,8,8,0,0,0,0,0
5815,0.9,exflow,13,6,144,0,0,0,0,0,0,0
5816,0.9,exflow,14,6,128,0,8,8,0,0,0,0
5817,0.9,exflow,15,6,128,0,8,8,0,0,0,0
5818,0.9,exflow,16,6,128,0,0,0,8,8,0,0
5819,0.9,exflow,17,6,128,8,0,0,0,0,0,8
5820,0.9,exflow,18,6,128,0,0,8,0,8,0,0
5821,0.9,exflow,19,6,136,0,8,0,0,0,0,0
5822,0.9,exflow,20,6,144,0,0,0,0,0,0,0
5823,0.9,exflow,21,6,128,0,0,0,0,0,0,16
5824,0.9,exflow,22,6,104,16,8,0,8,0,8,0
5825,0.9,exflow,23,6,136,0,8,0,0,0,0,0
5826,0.9,exflow,24,6,128,0,0,8,8,0,0,0
5827,0.9,exflow,25,6,120,0,0,8,8,8,0,0
5828,0.9,exflow,26,6,128,0,0,0,0,8,8,0
5829,0.9,exflow,27,6,144,0,0,0,0,0,0,0
5830,0.9,exflow,28,6,144,0,0,0,0,0,0,0
5831,0.9,exflow,29,6,128,8,0,0,8,0,0,0
5832,0.9,exflow,30,6,128,0,0,0,0,0,16,0
5833,0.9,exflow,31,6,144,0,0,0,0,0,0,0
5834,0.9,exflow,32,6,144,0,0,0,0,0,0,0
5835,0.9,exflow,33,6,136,0,0,0,0,8,0,0
5836,0.9,exflow,34,6,144,0,0,0,0,0,0,0
5837,0.9,exflow,35,6,144,0,0,0,0,0,0,0
5838,0.9,exflow,36,6,136,0,0,0,0,0,0,8
5839,0.9,exflow,37,6,144,0,0,0,0,0,0,0
5840,0.9,exflow,38,6,128,0,0,0,8,0,0,8
5841,0.9,exflow,39,6,112,8,0,8,0,8,0,8
5842,0.9,exflow,40,6,128,0,0,0,0,0,16,0
5843,0.9,exflow,41,6,144,0,0,0,0,0,0,0
5844,0.9,exflow,42,6,144,0,0,0,0,0,0,0
5845,0.9,exflow,43,6,120,8,0,0,0,8,0,8
5846,0.9,exflow,44,6,128,0,0,0,0,8,8,0
5847,0.9,exflow,45,6,128,0,0,8,0,8,0,0
5848,0.9,exflow,46,6,144,0,0,0,0,0,0,0
5849,0.9,exflow,47,6,136,0,0,0,8,0,0,0
5850,0.9,exflow,48,6,136,0,8,0,0,0,0,0
5851,0.9,exflow,49,6,120,8,0,0,0,0,0,16
5852,0.9,exflow,50,6,136,0,0,0,8,0,0,0
5853,0.9,exflow,51,6,136,0,0,0,8,0,0,0
5854,0.9,exflow,52,6,136,0,0,8,0,0,0,0
5855,0.9,exflow,53,6,136,0,0,0,8,0,0,0
5856,0.9,exflow,54,6,120,8,8,0,0,0,0,8
5857,0.9,exflow,55,6,144,0,0,0,0,0,0,0
5858,0.9,exflow,56,6,144,0,0,0,0,0,0,0
5859,0.9,exflow,57,6,144,0,0,0,0,0,0,0
5860,0.9,exflow,58,6,136,8,0,0,0,0,0,0
5861,0.9,exflow,59,6,136,0,0,0,0,0,8,0
5862,0.9,exflow,60,6,136,0,0,0,0,0,0,8
5863,0.9,exflow,61,6,136,0,0,0,8,0,0,0
5864,0.9,exflow,62,6,120,0,0,8,0,8,8,0
5865,0.9,exflow,63,6,120,0,0,0,16,0,8,0
5866,0.9,exflow,64,6,144,0,0,0,0,0,0,0
5867,0.9,exflow,65,6,136,0,0,8,0,0,0,0
5868,0.9,exflow,66,6,136,0,0,8,0,0,0,0
5869,0.9,exflow,67,6,128,0,0,0,8,0,0,8
5870,0.9,exflow,68,6,128,0,0,0,0,16,0,0
5871,0.9,exflow,69,6,136,0,0,0,0,0,0,8
5872,0.9,exflow,70,6,128,0,0,0,8,0,0,8
5873,0.9,exflow,71,6,112,8,0,8,8,0,0,8
5874,0.9,exflow,72,6,128,0,0,8,0,0,8,0
5875,0.9,exflow,73,6,128,0,0,8,0,8,0,0
5876,0.9,exflow,74,6,120,0,0,0,8,0,0,16
5877,0.9,exflow,75,6,120,0,16,0,8,0,0,0
5878,0.9,exflow,76,6,136,0,0,0,0,8,0,0
5879,0.9,exflow,77,6,136,8,0,0,0,0,0,0
5880,0.9,exflow,78,6,136,0,0,0,0,0,8,0
5881,0.9,exflow,79,6,128,0,8,0,0,8,0,0
5882,0.9,exflow,80,6,112,8,0,8,0,8,8,0
5883,0.9,exflow,81,6,144,0,0,0,0,0,0,0
5884,0.9,exflow,82,6,120,8,0,0,0,8,0,8
5885,0.9,exflow,83,6,120,8,0,8,8,0,0,0
5886,0.9,exflow,84,6,128,0,0,8,0,0,8,0
5887,0.9,exflow,85,6,128,0,0,0,8,8,0,0
5888,0.9,exflow,86,6,120,0,8,8,8,0,0,0
5889,0.9,exflow,87,6,128,0,8,0,0,0,8,0
5890,0.9,exflow,88,6,128,0,0,0,0,0,0,0
5891,0.9,exflow,0,7,144,0,0,0,0,0,0,0
5892,0.9,exflow,1,7,144,0,0,0,0,0,0,0
5893,0.9,exflow,2,7,136,8,0,0,0,0,0,0
5894,0.9,exflow,3,7,128,0,0,0,0,0,0,16
5895,0.9,exflow,4,7,144,0,0,0,0,0,0,0
5896,0.9,exflow,5,7,120,0,16,0,0,0,8,0
5897,0.9,exflow,6,7,128,0,0,0,0,8,8,0
5898,0.9,exflow,7,7,136,0,8,0,0,0,0,0
5899,0.9,exflow,8,7,136,0,0,0,0,8,0,0
5900,0.9,exflow,9,7,120,0,16,8,0,0,0,0
5901,0.9,exflow,10,7,120,0,0,0,0,24,0,0
5902,0.9,exflow,11,7,144,0,0,0,0,0,0,0
5903,0.9,exflow,12,7,128,8,8,0,0,0,0,0
5904,0.9,exflow,13,7,136,0,0,8,0,0,0,0
5905,0.9,exflow,14,7,136,0,0,0,0,0,8,0
5906,0.9,exflow,15,7,128,0,0,0,8,8,0,0
5907,0.9,exflow,16,7,136,0,0,0,8,0,0,0
5908,0.9,exflow,17,7,104,16,0,8,0,8,8,0
5909,0.9,exflow,18,7,144,0,0,0,0,0,0,0
5910,0.9,exflow,19,7,144,0,0,0,0,0,0,0
5911,0.9,exflow,20,7,136,0,0,0,8,0,0,0
5912,0.9,exflow,21,7,128,0,0,8,8,0,0,0
5913,0.9,exflow,22,7,144,0,0,0,0,0,0,0
5914,0.9,exflow,23,7,128,0,0,0,0,8,8,0
5915,0.9,exflow,24,7,136,0,0,0,0,8,0,0
5916,0.9,exflow,25,7,112,0,0,0,16,0,8,8
5917,0.9,exflow,26,7,128,8,0,8,0,0,0,0
5918,0.9,exflow,27,7,120,0,0,0,0,0,8,16
5919,0.9,exflow,28,7,96,8,8,0,8,8,16,0
5920,0.9,exflow,29,7,136,0,0,0,0,0,0,8
5921,0.9,exflow,30,7,144,0,0,0,0,0,0,0
5922,0.9,exflow,31,7,144,0,0,0,0,0,0,0
5923,0.9,exflow,32,7,136,8,0,0,0,0,0,0
5924,0.9,exflow,33,7,120,0,8,8,8,0,0,0
5925,0.9,exflow,34,7,120,8,16,0,0,0,0,0
5926,0.9,exflow,35,7,120,8,0,0,0,8,0,8
5927,0.9,exflow,36,7,128,0,8,8,0,0,0,0
5928,0.9,exflow,37,7,144,0,0,0,0,0,0,0
5929,0.9,exflow,38,7,136,0,8,0,0,0,0,0
5930,0.9,exflow,39,7,128,8,0,0,0,8,0,0
5931,0.9,exflow,40,7,136,0,8,0,0,0,0,0
5932,0.9,exflow,41,7,144,0,0,0,0,0,0,0
5933,0.9,exflow,42,7,120,8,0,8,0,0,8,0
5934,0.9,exflow,43,7,128,8,0,0,0,0,0,8
5935,0.9,exflow,44,7,144,0,0,0,0,0,0,0
5936,0.9,exflow,45,7,144,0,0,0,0,0,0,0
5937,0.9,exflow,46,7,128,8,0,0,0,8,0,0
5938,0.9,exflow,47,7,136,0,0,0,0,0,8,0
5939,0.9,exflow,48,7,128,0,0,0,0,8,8,0
5940,0.9,exflow,49,7,136,0,8,0,0,0,0,0
5941,0.9,exflow,50,7,112,0,0,0,0,8,16,8
5942,0.9,exflow,51,7,144,0,0,0,0,0,0,0
5943,0.9,exflow,52,7,136,0,0,0,0,0,0,8
5944,0.9,exflow,53,7,128,8,0,0,0,0,8,0
5945,0.9,exflow,54,7,128,8,0,0,0,0,0,8
5946,0.9,exflow,55,7,120,0,0,0,8,8,8,0
5947,0.9,exflow,56,7,128,0,0,0,8,0,8,0
5948,0.9,exflow,57,7,128,0,8,8,0,0,0,0
5949,0.9,exflow,58,7,144,0,0,0,0,0,0,0
5950,0.9,exflow,59,7,136,0,0,0,0,0,0,8
5951,0.9,exflow,60,7,128,0,0,0,0,8,8,0
5952,0.9,exflow,61,7,120,8,8,0,0,0,0,8
5953,0.9,exflow,62,7,120,0,0,0,0,8,16,0
5954,0.9,exflow,63,7,136,0,0,0,8,0,0,0
5955,0.9,exflow,64,7,128,8,0,0,0,0,0,8
5956,0.9,exflow,65,7,128,16,0,0,0,0,0,0
5957,0.9,exflow,66,7,128,8,0,8,0,0,0,0
5958,0.9,exflow,67,7,128,0,0,16,0,0,0,0
5959,0.9,exflow,68,7,136,0,0,8,0,0,0,0
5960,0.9,exflow,69,7,136,0,0,0,8,0,0,0
5961,0.9,exflow,70,7,144,0,0,0,0,0,0,0
5962,0.9,exflow,71,7,144,0,0,0,0,0,0,0
5963,0.9,exflow,72,7,128,0,8,0,0,0,0,8
5964,0.9,exflow,73,7,144,0,0,0,0,0,0,0
5965,0.9,exflow,74,7,136,0,0,0,0,0,0,8
5966,0.9,exflow,75,7,128,8,0,8,0,0,0,0
5967,0.9,exflow,76,7,112,0,16,0,16,0,0,0
5968,0.9,exflow,77,7,120,0,0,0,0,0,16,8
5969,0.9,exflow,78,7,136,0,0,0,0,8,0,0
5970,0.9,exflow,79,7,136,0,0,0,0,0,8,0
5971,0.9,exflow,80,7,128,0,0,8,0,0,8,0
5972,0.9,exflow,81,7,112,0,8,8,8,0,8,0
5973,0.9,exflow,82,7,128,0,8,0,8,0,0,0
5974,0.9,exflow,83,7,120,0,0,0,16,8,0,0
5975,0.9,exflow,84,7,128,0,0,0,8,0,0,8
5976,0.9,exflow,85,7,144,0,0,0,0,0,0,0
5977,0.9,exflow,86,7,128,8,0,0,0,0,0,8
