,dataset,iteration,layer_idx,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
820,wmt19,0,5,43,2126,175,826,28873,684,156,1954,444,24,355,1312,1333,2002,38,5606,3785,3,485,1201,17,178,1592,4218,99,399,208,195,246,435,620,751,1665,902,1045,288,178,28,4440,603,406,2277,153,215,5761,1876,192,544,1327,1120,1445,221,772,1494,1915,6295,1932,379,421,27
821,wmt19,1,5,92,1635,271,813,27204,641,364,1887,283,31,320,1613,1228,2205,41,4700,3975,19,273,1453,23,235,1887,4010,78,384,224,198,265,647,466,698,2092,1097,666,389,139,45,6282,950,470,1789,99,162,5669,1976,174,486,1231,1196,1438,243,713,1475,1833,6141,2388,421,523,54
822,wmt19,2,5,64,1973,189,787,27643,612,186,2233,413,12,330,1097,1219,2479,57,4916,4259,100,447,1550,150,133,1725,3906,72,264,271,161,286,683,548,634,1933,1377,839,318,205,35,4494,901,541,1733,155,120,5647,1706,149,446,1200,1207,1628,129,754,1203,1933,6794,2448,423,529,58
823,wmt19,3,5,50,1600,223,911,26139,611,235,2062,325,49,363,1430,1134,2132,31,5922,4117,18,346,1275,73,172,1632,3749,66,286,192,218,210,673,640,985,1621,1048,1099,365,115,32,5411,639,611,2004,111,200,6339,1857,171,588,1440,1109,1258,262,853,1614,1757,6702,2172,361,597,99
824,wmt19,4,5,112,2363,353,739,28606,662,278,1798,543,27,392,1387,1055,3052,12,4858,4330,7,375,1385,93,112,1649,3792,114,431,124,103,156,717,676,780,1889,1442,705,329,181,37,4161,588,477,2116,78,191,6493,1859,135,447,1522,1211,1479,159,582,1067,1875,5306,2029,258,565,42
825,wmt19,5,5,66,1425,197,724,30153,701,192,1874,313,20,354,1337,1133,2289,60,5403,4067,12,427,1361,15,164,1517,3328,74,300,198,214,127,539,499,883,1719,907,852,211,193,31,5840,544,360,1447,103,263,5394,1895,118,624,1467,1293,1509,151,649,1490,1915,6724,1840,327,430,42
826,wmt19,6,5,114,1955,115,958,31165,542,205,1643,341,25,312,1035,954,2554,54,5239,4525,10,355,1168,30,162,1729,3872,35,267,172,192,154,556,516,593,1428,972,755,246,169,76,4603,605,390,1789,120,136,5688,1901,152,524,1379,1161,1482,111,705,1355,1953,6344,1803,327,534,49
827,wmt19,7,5,66,1849,194,767,28664,404,383,1943,447,35,360,1309,1185,2035,51,5043,4105,8,604,1260,26,223,2127,3454,109,223,163,157,216,617,542,767,1682,1135,757,475,124,39,4911,657,406,2247,103,198,5571,1983,174,509,1264,1196,1573,166,953,1596,1740,6266,2115,581,490,57
828,wmt19,8,5,33,1646,305,930,29544,646,235,2183,335,44,337,1284,1161,2268,33,4262,3907,19,365,1637,23,181,2572,4101,52,376,203,146,182,728,496,568,1695,1103,752,424,196,23,5206,510,384,1910,114,174,4930,1769,171,344,1037,1461,1662,178,705,1823,2198,5997,1912,371,421,32
829,wmt19,9,5,66,1568,232,805,26524,462,187,1998,511,18,351,1059,1090,2788,41,5170,4300,15,314,1091,27,266,1634,3829,92,213,253,170,252,528,483,850,2173,1103,565,403,109,50,5503,597,389,2072,99,197,6711,1757,143,443,1331,984,1507,143,831,1395,1807,7324,2519,391,521,50
830,wmt19,10,5,43,1735,134,922,27805,500,224,2153,328,18,338,1592,1022,2692,17,5199,4336,14,519,1500,51,161,2048,4088,56,148,398,191,154,552,631,780,1715,816,556,399,252,66,6649,649,729,1926,111,159,5165,1823,165,517,1115,1428,1234,202,944,987,1967,5342,1986,482,541,30
831,wmt19,11,5,107,2152,228,868,28310,570,169,2186,476,21,372,1368,1196,2626,19,4246,4639,17,427,1417,58,148,2024,3742,35,206,90,177,181,517,625,686,1895,1074,686,249,179,40,5402,616,431,2014,135,90,5895,2043,189,395,1109,1187,1416,202,808,1238,1776,6147,2267,388,518,12
832,wmt19,12,5,71,1527,270,792,28807,564,263,1901,363,56,366,1548,1353,2697,47,4945,4439,3,390,1393,59,267,1667,3432,158,141,182,104,160,686,586,725,1836,1096,790,526,125,22,4513,758,624,1366,130,282,5938,1903,212,603,1137,1258,1561,203,545,1414,1923,6903,1795,344,501,34
833,wmt19,13,5,48,1677,287,759,30108,546,165,1749,334,15,365,1528,1224,2449,25,4875,4160,15,415,1422,80,205,1679,4214,79,344,137,205,233,552,549,793,1635,1006,841,313,164,47,5106,637,496,2311,127,273,5870,2139,137,497,1364,1349,1287,237,768,973,1952,4803,1756,460,501,19
834,wmt19,14,5,95,1808,241,806,28960,448,225,2051,329,14,464,1146,1054,2704,17,5300,4621,35,281,1276,72,251,1609,3864,125,222,194,136,194,497,478,739,1797,1135,702,378,237,50,3866,525,621,1856,137,219,6118,1610,154,493,1166,1134,1256,180,693,1901,1832,7004,2176,306,470,32
835,wmt19,15,5,77,2089,235,855,27337,499,297,2199,559,27,389,1391,1383,1975,33,4605,4247,37,529,1658,27,203,1859,3411,52,240,163,151,130,627,495,1110,2238,1222,925,484,182,48,5087,617,615,1884,107,240,6263,1855,131,444,1177,1331,1300,141,1013,1148,1929,6050,2088,366,506,24
836,wmt19,16,5,80,2023,262,736,31820,445,199,1849,231,26,349,1710,1335,2284,19,4263,4202,10,383,1356,22,230,1929,3766,51,298,162,173,181,579,495,799,1710,1210,691,387,148,31,5326,590,465,1624,135,178,4814,1842,165,485,976,1366,1438,179,755,1463,1494,5665,1891,462,499,48
837,wmt19,17,5,52,1847,187,827,27947,348,147,1715,376,25,332,1439,1320,2084,21,4353,4908,3,566,1415,19,197,2008,3857,96,228,168,151,180,490,435,762,2079,963,1038,286,132,12,6116,684,524,1627,96,168,5721,1818,159,621,1295,1113,1474,375,627,1437,1685,6929,2067,254,440,61
838,wmt19,18,5,74,1798,259,919,26502,366,227,2145,424,9,319,1480,1147,2640,50,4504,4658,23,506,1411,22,259,2231,4213,89,259,233,236,143,687,617,914,2373,1277,1152,352,108,36,5016,583,444,1942,93,103,6232,1828,138,447,1377,1177,1414,168,574,1250,1933,5943,2039,315,542,84
839,wmt19,19,5,108,2334,201,753,27522,643,273,2229,317,14,357,1497,1328,2706,34,4732,4190,17,360,1310,73,172,1950,3248,54,194,238,173,187,552,435,721,1641,1140,745,366,171,58,4792,663,479,1659,139,135,6530,1726,137,593,1329,989,1309,148,967,1258,1971,7348,2086,420,544,39
840,wmt19,0,6,31,258,835,769,39,497,1661,266,1063,2272,8611,6260,2086,1663,761,9594,552,1563,16,3642,3645,5056,1221,449,4387,655,1427,64,402,1158,224,1291,6,371,277,488,96,548,435,476,1,1012,622,1556,10609,173,632,7946,518,1081,3794,442,134,834,44,2139,5,486,147,1014
841,wmt19,1,6,19,521,649,675,21,629,1953,342,1352,2299,6597,7185,1865,1644,820,9670,730,1187,16,3036,3837,6722,1089,284,3899,921,1661,23,406,1077,280,1604,26,445,174,631,93,567,569,441,0,919,572,1894,9772,184,709,8010,826,670,3362,355,168,1048,59,1898,46,602,246,1005
842,wmt19,2,6,37,660,623,849,72,430,1818,419,1337,2699,7009,5813,2140,1617,895,9738,665,1490,34,2702,4091,5873,921,272,4307,626,1379,22,580,1012,528,1857,13,385,186,613,104,511,527,845,2,880,735,1754,10047,125,952,8055,557,751,3244,356,180,658,30,2247,23,525,292,1192
843,wmt19,3,6,24,401,611,742,28,524,2130,399,1330,2237,6683,6539,1551,1721,949,9545,581,1139,47,2736,3836,5776,1257,357,4536,718,1559,34,504,1533,371,2143,21,358,200,436,114,547,746,793,0,956,649,1505,10893,232,900,7709,633,642,3265,489,225,573,44,1981,10,553,317,972
844,wmt19,4,6,26,378,552,524,29,542,1260,255,1033,2274,6504,7319,2062,1564,1276,9448,609,1620,27,3707,4056,6162,1578,309,3929,919,1320,27,378,1204,250,1995,19,385,180,464,107,514,635,786,1,881,909,1333,10932,164,924,7841,552,625,3032,401,193,683,50,1789,47,564,193,964
845,wmt19,5,6,14,547,422,766,31,439,2056,397,1201,2186,8534,6844,1830,1889,796,11657,501,1401,15,2914,3813,5333,1409,318,4201,715,1728,51,482,1073,367,1362,32,343,216,445,135,481,507,589,0,867,566,1226,9858,221,785,7805,506,562,2929,537,191,785,49,1789,58,434,234,862
846,wmt19,6,6,12,311,619,921,41,462,2518,327,1282,2123,9861,6057,1751,1759,691,8186,893,1322,61,3600,4011,5773,1475,420,4185,1081,1705,31,571,1201,276,1760,21,324,207,303,100,604,493,449,1,991,483,1292,11129,218,646,7593,498,593,2386,434,170,672,35,1810,9,561,270,726
847,wmt19,7,6,13,367,897,734,25,526,1802,320,1422,2087,5983,7886,2522,1615,720,10965,647,1419,29,2969,4029,5321,1359,291,4569,939,2121,29,524,991,305,1582,4,411,196,387,75,289,562,524,0,696,662,1878,9582,96,1226,7340,662,677,3344,314,166,810,67,1537,51,522,149,1069
848,wmt19,8,6,11,399,564,401,43,763,2017,344,1227,2001,5554,9161,2337,1662,962,11543,848,1825,14,3357,3772,4583,1002,354,4207,872,1954,37,394,1136,261,1355,14,331,162,342,87,492,323,606,3,826,548,1032,9755,225,677,8047,654,780,3002,498,135,656,51,2329,109,511,235,914
849,wmt19,9,6,25,298,532,648,74,427,2406,385,1345,2301,7862,6925,1204,1604,849,9868,598,1553,13,2406,4082,6541,1193,300,4058,775,1763,61,520,1422,461,2039,17,289,251,403,65,334,496,536,2,841,485,2529,8804,245,849,7975,427,763,3573,410,112,666,49,1817,28,534,189,1077
850,wmt19,10,6,15,296,441,625,39,492,2202,274,1209,1982,6522,7057,2403,1735,838,11237,894,1535,8,3243,4006,5815,1124,302,4402,923,1673,30,577,957,247,1555,7,375,177,484,33,396,480,569,1,825,337,1190,9673,77,827,7859,521,922,2965,402,180,830,33,2448,12,658,283,1082
851,wmt19,11,6,29,612,673,639,75,503,2124,379,1010,2765,6583,7195,1687,1766,781,10960,777,1560,13,2855,4274,6213,1129,372,3882,778,1368,16,439,909,233,1697,16,383,198,414,39,315,437,449,3,932,503,1712,8643,111,931,7907,672,629,4124,454,278,634,59,2140,30,602,175,1218
852,wmt19,12,6,21,705,415,831,31,449,1868,336,1392,2131,6759,7092,2177,1661,962,9382,598,1731,20,2815,4223,6084,1068,278,4250,787,1665,26,318,865,547,1690,5,401,171,558,112,312,404,768,0,915,520,2034,10230,147,876,8418,556,602,3598,349,120,768,42,1624,44,350,431,772
853,wmt19,13,6,11,203,493,712,36,472,2570,286,1161,2231,7322,7387,2590,1961,904,10538,726,1437,78,3367,3726,5519,1436,341,3832,554,1398,75,466,1012,347,1602,19,355,206,468,152,449,468,559,2,998,485,1263,10291,193,692,7460,588,700,2744,408,198,869,65,1747,111,569,213,1239
854,wmt19,14,6,23,530,485,793,54,412,1742,283,1172,2147,6908,7272,1879,1563,528,9452,443,1727,50,3032,4062,6379,1039,240,4019,1028,1449,14,728,1300,491,2357,3,336,186,437,89,407,561,544,0,1186,401,2793,8879,174,986,8079,550,468,3847,314,131,737,47,1766,21,458,395,908
855,wmt19,15,6,13,452,706,587,80,453,1721,389,1338,2058,6342,7829,2457,1601,1083,9607,741,1581,10,3760,3918,5406,1034,308,3995,997,1842,44,695,691,200,1422,7,396,222,436,113,451,413,627,2,747,630,1194,10366,112,852,8017,617,786,3575,495,231,816,50,1827,25,463,280,1194
856,wmt19,16,6,33,531,690,782,70,427,2404,405,1223,2508,6758,7353,2445,1705,935,10072,672,1562,27,3014,4109,5921,1181,302,4233,455,1552,28,303,951,232,1324,4,381,145,451,106,338,404,444,0,563,641,1417,10001,132,810,7501,548,782,3796,443,251,849,58,2039,68,654,254,1017
857,wmt19,17,6,17,782,447,888,71,326,1427,486,1211,2085,6275,7138,1780,1562,707,11640,617,1389,21,3202,4139,6274,1198,244,4068,711,1777,58,489,1376,558,1960,6,331,164,350,92,490,541,650,1,1100,509,2287,7983,150,940,8519,414,568,4079,368,158,723,46,1249,26,476,271,890
858,wmt19,18,6,24,380,780,590,78,498,2325,393,1173,2463,5978,7722,2030,1688,567,8672,792,1271,6,2932,4089,6692,1169,276,4177,729,1624,39,372,1654,399,1888,14,422,170,593,81,504,446,839,1,1169,588,1582,9926,158,827,7952,627,686,3346,506,198,907,44,1726,24,353,207,938
859,wmt19,19,6,24,493,469,671,67,464,2274,465,1127,2165,6609,6520,1907,1534,672,9262,651,1444,53,3769,3908,5233,1388,340,4384,1207,1252,82,693,971,579,1953,29,385,264,272,80,441,719,753,2,807,620,1330,9375,274,1003,8275,590,846,4204,363,214,584,36,2058,21,571,328,1230
860,wmt19,0,7,1120,334,95,126,3166,1142,4314,1750,490,6120,78,594,846,1249,2392,121,122,3291,279,543,1463,300,797,116,142,12045,1849,4334,514,1006,70,2230,694,2117,974,680,717,503,136,360,667,788,94,577,389,11913,271,69,213,212,972,4643,561,632,106,339,315,4585,3083,8656
861,wmt19,1,7,1267,514,143,71,3295,1204,3677,1840,590,5494,125,533,443,1356,2147,109,43,4115,267,333,1168,255,692,135,142,11317,1943,4328,525,771,137,2180,659,2395,1196,593,987,521,130,248,614,965,230,593,385,11981,319,92,463,172,795,4467,560,702,106,482,371,4493,3699,8927
862,wmt19,2,7,812,526,126,28,2885,1311,3363,1671,509,5825,130,683,827,1583,2203,71,36,4122,278,243,1343,217,1037,61,220,11723,1844,4721,524,1150,235,2049,725,2229,1122,528,630,398,150,588,394,935,328,742,453,11405,226,63,392,343,886,4830,627,469,139,358,424,4454,3636,8474
863,wmt19,3,7,763,347,148,54,2895,1307,3506,2424,585,7056,173,667,619,1330,2501,58,72,4259,290,269,1277,279,1078,60,246,11700,2011,4608,440,846,106,2759,657,1991,924,450,665,428,69,501,365,958,139,589,459,11406,220,84,366,217,793,4614,610,534,142,399,459,4815,3102,7615
864,wmt19,4,7,896,409,41,36,3318,1314,3150,1590,445,6445,52,618,358,1285,2306,147,52,5077,399,286,1331,226,1053,142,209,11116,1471,5030,519,990,146,1925,620,2119,1132,483,708,417,52,264,472,952,136,890,416,11472,390,59,389,155,964,4822,594,702,94,247,274,4324,3436,9339
865,wmt19,5,7,987,342,92,47,2934,1054,3391,1755,515,6770,58,692,962,1182,1952,112,54,4175,363,414,1151,345,1122,63,200,11963,1964,4726,543,897,172,1705,747,2094,1088,443,908,283,144,476,320,749,138,492,385,12044,322,45,315,225,936,4784,627,588,95,457,250,4430,3133,9084
866,wmt19,6,7,774,313,255,87,3101,1192,3842,1490,336,6528,78,469,584,1604,2084,205,43,4846,208,322,1444,235,787,99,96,11888,2167,4961,501,717,117,2254,740,1723,1034,534,714,295,86,236,609,903,99,494,291,12278,298,38,265,168,1197,4937,634,626,98,362,389,4179,2882,8568
867,wmt19,7,7,1075,304,169,45,3310,898,3150,2511,556,6312,94,702,1126,1766,2865,192,76,3042,258,200,1098,394,1091,95,144,10470,1680,4341,573,635,92,2087,696,2230,1193,533,724,531,95,423,434,689,76,483,355,11812,438,84,366,228,1050,4831,662,599,199,560,401,4471,3679,9111
868,wmt19,8,7,676,293,97,88,3039,1133,3323,2082,389,7688,144,613,714,1104,2142,68,41,4444,409,432,1036,211,960,217,163,11020,1610,5003,537,723,102,2264,509,2706,1350,493,625,412,145,570,645,907,104,530,568,10833,476,51,381,323,1074,4425,650,523,131,445,397,4305,3290,8671
869,wmt19,9,7,933,270,195,82,3213,1512,3406,1773,468,6771,123,762,392,1092,1552,110,39,4226,297,353,1352,291,1034,85,146,9674,1721,5230,372,1013,107,2250,919,1748,1372,513,755,412,251,291,336,639,63,531,674,13350,435,27,414,381,743,5468,611,635,158,403,319,4948,3504,7560
870,wmt19,10,7,692,376,242,114,3503,1161,3172,2122,537,6087,149,727,877,1512,1689,87,21,3997,262,318,1279,116,983,108,127,11412,2166,4533,571,792,165,2250,866,2363,943,770,637,328,116,352,514,926,97,571,456,11623,308,91,346,284,798,4675,588,674,107,321,554,4555,2894,9400
871,wmt19,11,7,978,368,129,65,3051,751,3074,1827,554,7117,96,721,469,1436,1979,26,88,3828,203,255,1295,293,1154,113,133,12119,1972,4528,537,868,85,2058,966,2170,1240,619,820,341,272,343,438,913,95,685,274,11591,277,19,339,154,1066,4496,621,544,81,428,613,4474,3374,8881
872,wmt19,12,7,670,273,145,56,3184,1349,2936,2011,606,6983,131,532,516,1462,2095,42,76,3834,205,277,1140,262,876,53,127,11299,1733,4414,575,939,123,2424,893,2033,908,435,492,427,115,376,800,761,141,637,436,12025,346,35,390,223,1561,4760,538,521,73,262,501,4757,3088,9422
873,wmt19,13,7,908,658,131,110,3327,907,3484,1536,520,6082,121,798,695,1408,2056,77,43,3740,290,191,1270,404,948,122,132,11132,2138,4832,617,713,61,1717,749,2254,1261,483,793,312,190,296,557,950,165,849,452,11738,429,85,355,128,1037,4453,586,664,95,668,385,4267,3366,9569
874,wmt19,14,7,1160,350,343,78,3536,1436,2689,1704,380,5676,85,690,829,1465,1786,150,72,3641,359,457,1442,337,1118,84,109,11699,1686,4148,483,595,72,2791,598,2050,933,489,548,445,171,322,642,688,173,763,363,14071,384,57,311,297,957,5162,459,644,97,427,400,4818,3173,7412
875,wmt19,15,7,681,469,136,102,3389,994,3088,1806,530,7590,85,699,758,1301,1980,185,27,4074,278,279,860,242,1016,170,279,11263,1955,4028,509,1038,243,1781,1033,2765,1124,548,637,511,137,303,648,951,241,572,333,10685,277,102,295,239,998,4481,712,623,182,369,544,4674,3330,9155
876,wmt19,16,7,668,410,103,168,3103,750,4131,1959,682,6829,170,658,839,1723,2602,79,22,3759,311,209,1100,490,999,131,178,11501,1572,4294,579,630,126,2246,701,2366,721,614,712,483,112,324,595,835,174,518,370,11900,236,68,514,228,930,4468,661,829,124,482,392,4484,3585,7857
877,wmt19,17,7,645,387,212,38,3098,1288,3339,1715,596,6543,64,549,520,1453,2106,66,32,3341,359,244,1134,370,884,65,171,10617,1759,4778,549,879,152,1748,721,2208,1214,521,726,514,106,270,308,478,238,656,369,12644,339,40,599,305,977,5124,507,562,112,307,301,4797,3285,10375
878,wmt19,18,7,614,249,151,84,3264,1142,3246,2014,270,7317,79,596,603,935,1862,124,66,3715,342,152,1055,213,1012,167,228,11673,2156,5089,527,1103,192,2367,889,2222,1109,474,804,295,103,175,457,891,229,735,410,11481,292,48,285,358,952,4867,505,462,88,467,502,4313,3340,8944
879,wmt19,19,7,903,442,192,58,3185,961,3179,1926,545,7309,108,597,813,1243,2719,205,55,3458,449,327,1181,356,931,128,148,10199,1873,4209,503,832,130,2287,768,2315,1055,514,855,310,122,537,300,645,218,702,464,13450,378,70,268,165,799,5192,551,738,62,279,508,5096,3232,7260
880,wmt19,0,8,134,1922,80,985,1406,855,267,2345,1369,431,2474,119,288,62,2232,1138,3722,464,287,5246,7,16473,32,6875,1,133,2071,913,333,1271,4452,46,761,213,74,686,646,2110,263,377,1154,63,1469,12748,7,787,9657,37,44,0,354,9,1093,3022,262,204,254,3045,432,100
881,wmt19,1,8,87,1926,67,1188,1102,834,364,2298,1091,564,1965,111,205,44,2775,1315,3297,390,134,3753,8,17212,14,6729,231,355,1935,1499,321,1026,4636,98,535,349,24,855,592,1827,432,294,1113,75,1651,12928,11,1089,10204,58,45,0,383,53,1038,2892,327,253,299,2853,437,113
882,wmt19,2,8,221,1725,152,968,1648,691,529,2522,1294,593,1611,85,105,116,2903,1019,3768,404,285,3746,14,18797,34,6850,17,259,1843,1043,213,794,4324,143,529,205,73,806,538,1815,562,325,927,73,1534,12588,7,1276,10219,11,21,0,331,49,1126,2349,258,254,358,2848,399,107
883,wmt19,3,8,89,2180,94,992,1704,1206,389,2368,1249,501,1415,160,211,139,2116,1150,4006,307,156,4263,1,16191,31,7029,32,212,1770,1160,322,1590,4520,152,764,199,59,897,584,2131,451,443,1315,55,1499,12455,11,854,10315,6,52,0,300,53,991,2982,286,338,121,2717,530,191
884,wmt19,4,8,150,1585,71,1359,1044,1042,344,2035,1146,518,1592,123,217,152,2423,879,3592,409,173,3672,0,18405,32,6561,31,182,1861,1018,414,982,4981,85,825,230,79,925,460,2096,442,425,919,88,1554,13100,6,1044,9759,19,21,0,249,49,1229,3366,279,249,235,3039,370,169
885,wmt19,5,8,124,1985,112,1027,1645,1041,312,2156,978,481,2367,148,224,30,2535,800,3412,338,273,3957,2,17429,19,6498,27,160,1996,1215,280,922,4950,198,750,167,13,929,798,1697,561,471,666,71,1504,11932,3,858,11721,14,44,0,255,30,916,2743,267,248,154,3356,335,160
886,wmt19,6,8,77,1779,116,1078,1185,833,307,2174,1086,377,1530,65,175,79,2177,1502,3626,329,296,4335,3,19655,7,6328,64,117,2051,937,248,1302,4530,73,742,164,28,782,685,1935,510,410,1281,51,1615,12996,4,807,9248,39,29,0,434,31,911,3024,277,282,164,3041,259,114
887,wmt19,7,8,174,2211,121,1347,1730,750,394,2015,1085,299,1704,203,222,80,2382,682,2722,511,229,3773,20,16956,29,6157,4,184,1911,1078,313,1357,5171,108,894,193,67,862,736,1950,440,388,706,118,1532,12675,14,1072,11322,31,79,0,275,39,1029,3145,206,348,136,3703,328,94
888,wmt19,8,8,113,1921,121,1537,1275,505,230,2484,1383,513,1269,87,168,49,3130,891,3663,366,210,4305,1,18148,11,6460,10,157,2261,1126,322,994,4012,145,946,131,86,629,653,1830,356,442,1202,135,1417,11754,2,1123,10669,11,59,0,268,18,1248,2833,103,247,285,3533,342,115
889,wmt19,9,8,163,1794,97,1157,1679,892,371,2272,1102,303,1515,122,218,111,2025,543,3697,193,295,3312,9,17549,8,7295,36,205,1935,929,299,1207,5303,115,770,230,80,806,484,1888,493,334,1241,81,1789,13288,6,746,11176,20,10,0,345,27,1002,2885,302,251,215,2613,399,72
890,wmt19,10,8,178,2082,99,1403,1169,1030,181,2575,1129,682,1698,139,183,54,2736,857,4523,325,174,3290,3,18755,51,6787,0,177,1529,1083,329,1152,5052,55,813,181,14,1002,521,1942,419,381,1138,82,1461,11859,7,1257,9545,18,23,0,325,17,823,2699,251,295,185,3161,288,117
891,wmt19,11,8,197,1588,145,951,1164,802,456,2535,1210,468,1619,77,196,82,2516,1073,3341,199,222,3500,6,17885,1,6564,31,162,2056,1096,396,773,4331,65,840,264,56,801,558,2150,291,395,1312,213,1748,13721,6,1098,10276,28,35,0,318,44,1054,2917,294,228,323,3109,424,94
892,wmt19,12,8,131,1886,38,1303,1529,802,307,2223,1159,622,1907,62,200,32,2630,977,3535,332,141,3450,12,18426,20,6865,23,108,1744,993,337,1248,4303,123,705,327,120,912,597,1853,451,324,1241,63,1549,13175,4,1305,9633,6,36,0,261,23,1151,2834,232,357,193,3105,232,147
893,wmt19,13,8,178,1774,117,1320,1462,854,273,2064,945,373,1962,106,171,42,2668,1158,3400,358,259,4197,5,18410,27,6235,22,170,1970,1023,290,1298,4231,115,992,387,51,680,807,1925,514,438,1323,35,1519,12146,7,1285,9739,40,20,0,355,65,789,3369,201,253,262,3106,395,124
894,wmt19,14,8,189,1741,110,738,2062,835,433,2160,987,375,1615,69,104,74,2470,929,3004,305,191,3842,2,15194,4,7080,49,194,1561,1105,268,1115,5837,109,994,206,73,722,559,2107,470,347,1165,88,1590,14919,11,936,11067,36,100,0,322,10,1099,2611,145,467,226,2895,313,75
895,wmt19,15,8,299,1517,113,1114,1342,790,467,1880,1400,387,1349,103,320,52,2877,1075,3906,464,352,3819,12,18704,13,6356,11,188,1841,935,441,967,3887,83,810,177,50,853,853,2019,529,448,745,138,1453,12426,11,1149,10223,23,85,0,241,12,1260,2893,203,261,166,3621,447,144
896,wmt19,16,8,163,2001,115,1109,1204,868,375,2109,1204,460,1680,207,156,63,2355,949,3061,543,219,4048,3,17209,8,6462,25,156,2135,1234,317,1177,4581,129,964,179,63,838,576,2133,323,394,1199,96,1501,13449,5,1064,10914,56,66,0,415,23,925,2855,119,220,200,2800,539,63
897,wmt19,17,8,140,1605,65,858,1309,716,237,2107,945,478,1694,66,148,65,2705,1070,3291,513,319,2984,7,18525,2,7046,21,198,1848,1458,304,1096,4629,102,676,338,66,778,434,1910,419,314,1256,112,1614,13427,1,776,11165,23,32,0,165,36,944,2970,127,254,211,3368,224,113
