,router_skew,scheduling_policy,iteration,layer_idx,0,1,2,3,4,5
432,0.0,exflow,2,7,34002,32730,33288,29772,33618,33198
433,0.0,exflow,3,7,33480,32802,32862,30036,33708,33720
434,0.0,exflow,4,7,33324,33540,33348,30276,33888,32232
435,0.0,exflow,5,7,33498,32694,32778,30504,33192,33942
436,0.0,exflow,6,7,32904,33558,33366,30060,33918,32802
437,0.0,exflow,7,7,33798,33354,33204,30006,33090,33156
438,0.0,exflow,8,7,33588,32454,33114,30636,32598,34218
439,0.0,exflow,9,7,33024,33510,32436,29880,33990,33768
440,0.0,exflow,0,8,29424,33468,33972,33282,33420,33042
441,0.0,exflow,1,8,29280,33960,33390,32676,33612,33690
442,0.0,exflow,2,8,29826,34092,33264,33378,33306,32742
443,0.0,exflow,3,8,29706,33018,32544,33462,34038,33840
444,0.0,exflow,4,8,30288,33390,33498,33222,33630,32580
445,0.0,exflow,5,8,29532,32982,33186,33702,33522,33684
446,0.0,exflow,6,8,29778,33372,33054,33456,33678,33270
447,0.0,exflow,7,8,30564,33420,33036,32766,33246,33576
448,0.0,exflow,8,8,30000,33210,33672,33630,32808,33288
449,0.0,exflow,9,8,29994,33492,33678,32226,33792,33426
450,0.0,exflow,0,9,30444,33336,33270,32274,33678,33606
451,0.0,exflow,1,9,29592,33948,32820,33696,32646,33906
452,0.0,exflow,2,9,30300,33642,32358,33150,33786,33372
453,0.0,exflow,3,9,29652,33306,33270,33480,33744,33156
454,0.0,exflow,4,9,29562,32862,32970,33972,33576,33666
455,0.0,exflow,5,9,30522,33000,33432,33234,32862,33558
456,0.0,exflow,6,9,30060,33282,33210,33390,33222,33444
457,0.0,exflow,7,9,30330,32820,33876,33108,33078,33396
458,0.0,exflow,8,9,30216,33906,32982,32814,33264,33426
459,0.0,exflow,9,9,30234,32976,33720,34044,32628,33006
460,0.0,exflow,0,10,29844,33348,32694,33252,33810,33660
461,0.0,exflow,1,10,30150,33264,33144,32988,33054,34008
462,0.0,exflow,2,10,29976,33546,32874,33348,33678,33186
463,0.0,exflow,3,10,29778,32832,32922,33414,33444,34218
464,0.0,exflow,4,10,29760,33642,32688,34074,32472,33972
465,0.0,exflow,5,10,30324,33066,33420,33138,33288,33372
466,0.0,exflow,6,10,30000,33312,33738,33492,32988,33078
467,0.0,exflow,7,10,29838,32790,33336,33264,33678,33702
468,0.0,exflow,8,10,30078,33120,32952,34104,32898,33456
469,0.0,exflow,9,10,30054,32916,32580,33906,34284,32868
470,0.0,exflow,0,11,29982,33708,33270,32994,33630,33024
471,0.0,exflow,1,11,29772,33324,33090,33504,33672,33246
472,0.0,exflow,2,11,30720,33540,33222,32850,32856,33420
473,0.0,exflow,3,11,30534,33780,33384,32724,32760,33426
474,0.0,exflow,4,11,29532,33906,33444,33312,33300,33114
475,0.0,exflow,5,11,29472,32856,33042,33702,34050,33486
476,0.0,exflow,6,11,30000,33450,33048,33204,33444,33462
477,0.0,exflow,7,11,30510,33006,32838,33420,33240,33594
478,0.0,exflow,8,11,30078,33312,33492,33078,33642,33006
479,0.0,exflow,9,11,30258,33612,33648,32988,33450,32652
480,0.0,harmony,0,0,32260,33288,32880,33096,32606,32478
481,0.0,harmony,1,0,32174,33282,33222,32262,32656,33012
482,0.0,harmony,2,0,31788,33300,32712,32334,33462,33012
483,0.0,harmony,3,0,32000,33066,33102,33210,32520,32710
484,0.0,harmony,4,0,31990,32480,32772,32910,32880,33576
485,0.0,harmony,5,0,32200,32502,32510,33270,33348,32778
486,0.0,harmony,6,0,32122,32486,32958,33150,33414,32478
487,0.0,harmony,7,0,32164,32976,32718,32600,32682,33468
488,0.0,harmony,8,0,32498,33096,33108,32202,33336,32368
489,0.0,harmony,9,0,32768,32767,32253,32904,33162,32754
490,0.0,harmony,0,1,31959,32748,33264,33864,32592,32181
491,0.0,harmony,1,1,31860,33360,32634,32274,33246,33234
492,0.0,harmony,2,1,32336,32592,33420,32622,33216,32422
493,0.0,harmony,3,1,32160,32722,32988,33222,32582,32934
494,0.0,harmony,4,1,31798,32486,32862,33060,33102,33300
495,0.0,harmony,5,1,32075,32757,32692,32832,32952,33300
496,0.0,harmony,6,1,32278,33126,33126,33246,32168,32664
497,0.0,harmony,7,1,31794,33132,32364,33096,32904,33318
498,0.0,harmony,8,1,32618,32838,33060,32994,32738,32360
499,0.0,harmony,9,1,32226,33150,32464,32516,32952,33300
500,0.0,harmony,0,2,32586,33168,32548,33096,32796,32414
501,0.0,harmony,1,2,32740,32850,33360,32470,33030,32158
502,0.0,harmony,2,2,31888,33342,32306,33378,32874,32820
503,0.0,harmony,3,2,32759,32856,32628,32548,33594,32223
504,0.0,harmony,4,2,32768,33162,32425,33120,32193,32940
505,0.0,harmony,5,2,32644,32438,32220,33270,33048,32988
506,0.0,harmony,6,2,32580,33072,32390,32236,33042,33288
507,0.0,harmony,7,2,32206,32470,33360,33366,32212,32994
508,0.0,harmony,8,2,32768,32910,33144,32270,32306,33210
509,0.0,harmony,9,2,31809,32438,33246,33162,33216,32737
510,0.0,harmony,0,3,31760,33540,32586,32746,33132,32844
511,0.0,harmony,1,3,32768,32496,32658,33216,33072,32398
512,0.0,harmony,2,3,32200,32778,32970,32306,33366,32988
513,0.0,harmony,3,3,32112,32202,33198,32640,33486,32970
514,0.0,harmony,4,3,32682,33060,32318,32838,32698,33012
515,0.0,harmony,5,3,31974,33426,32988,33294,32656,32270
516,0.0,harmony,6,3,32040,32850,32220,33150,33036,33312
517,0.0,harmony,7,3,32712,32270,33354,32446,32772,33054
518,0.0,harmony,8,3,32236,33360,32384,32430,32748,33450
519,0.0,harmony,9,3,32570,32512,33204,32562,32502,33258
520,0.0,harmony,0,4,32220,32862,32746,33120,32546,33114
521,0.0,harmony,1,4,32243,33162,32699,32426,33132,32946
522,0.0,harmony,2,4,32310,33216,32280,32730,33000,33072
523,0.0,harmony,3,4,32512,33024,32288,32322,33246,33216
524,0.0,harmony,4,4,32560,32206,32644,33324,32874,33000
525,0.0,harmony,5,4,32456,33186,32670,32376,32722,33198
526,0.0,harmony,6,4,32221,32740,33180,32676,32635,33156
527,0.0,harmony,7,4,32374,32424,32390,32904,32958,33558
528,0.0,harmony,8,4,32250,33324,33432,32250,32514,32838
529,0.0,harmony,9,4,32606,33396,32398,32412,32982,32814
530,0.0,harmony,0,5,32768,33168,32682,32358,32650,32982
531,0.0,harmony,1,5,31976,33252,33432,33360,32246,32342
532,0.0,harmony,2,5,32688,33336,33114,32272,32228,32970
533,0.0,harmony,3,5,31806,32418,32772,33384,32976,33252
534,0.0,harmony,4,5,32768,32296,32490,32628,33030,33396
535,0.0,harmony,5,5,32768,32620,33108,33222,32520,32370
536,0.0,harmony,6,5,31888,32666,33102,32910,32688,33354
537,0.0,harmony,7,5,32192,33084,32434,33072,32430,33396
538,0.0,harmony,8,5,32210,33216,32346,32314,33312,33210
539,0.0,harmony,9,5,32492,33228,32994,32728,32940,32226
540,0.0,harmony,0,6,32112,33138,33714,32202,32424,33018
541,0.0,harmony,1,6,32216,32586,32574,33660,32650,32922
542,0.0,harmony,2,6,32314,33162,32688,32460,33534,32450
543,0.0,harmony,3,6,31995,32711,33162,32796,33318,32626
544,0.0,harmony,4,6,31848,32718,33822,32406,33126,32688
545,0.0,harmony,5,6,32768,32478,33612,32624,32562,32564
546,0.0,harmony,6,6,32435,32904,32362,32391,33300,33216
547,0.0,harmony,7,6,31976,32682,32958,33324,33264,32404
548,0.0,harmony,8,6,32768,33228,32514,32458,33048,32592
549,0.0,harmony,9,6,32524,32982,33210,32628,32660,32604
550,0.0,harmony,0,7,32011,32562,33180,33084,32759,33012
551,0.0,harmony,1,7,32088,32594,32928,32758,33132,33108
552,0.0,harmony,2,7,31772,32586,33444,32320,33474,33012
553,0.0,harmony,3,7,32484,33090,33336,32318,32446,32934
554,0.0,harmony,4,7,32768,32307,32563,33390,32994,32586
555,0.0,harmony,5,7,31959,33090,32700,33954,32223,32682
556,0.0,harmony,6,7,31956,32734,33438,33510,32652,32318
557,0.0,harmony,7,7,31884,33030,32466,32868,32976,33384
558,0.0,harmony,8,7,31944,32826,32598,33708,32214,33318
559,0.0,harmony,9,7,32768,32514,32728,32394,33276,32928
560,0.0,harmony,0,8,31868,32406,33324,32500,32934,33576
561,0.0,harmony,1,8,31830,33090,32470,33324,33414,32480
562,0.0,harmony,2,8,31984,32504,32460,33336,33150,33174
563,0.0,harmony,3,8,32731,33270,32898,32229,32378,33102
564,0.0,harmony,4,8,32762,32612,32342,32952,33072,32868
565,0.0,harmony,5,8,31856,33006,32338,33366,32688,33354
566,0.0,harmony,6,8,32222,33390,33444,32442,32760,32350
567,0.0,harmony,7,8,31904,33120,32212,33030,33102,33240
568,0.0,harmony,8,8,32348,32850,33390,33036,32356,32628
569,0.0,harmony,9,8,31986,32826,33246,33336,33012,32202
570,0.0,harmony,0,9,32187,33480,32472,33444,32544,32481
571,0.0,harmony,1,9,32060,33192,33444,32368,33240,32304
572,0.0,harmony,2,9,32754,33348,32212,32564,32802,32928
573,0.0,harmony,3,9,32768,32403,32700,32311,33438,32988
574,0.0,harmony,4,9,32703,32700,32394,32175,33036,33600
575,0.0,harmony,5,9,31944,33006,32952,32952,33324,32430
576,0.0,harmony,6,9,32444,32886,32468,33324,32994,32492
577,0.0,harmony,7,9,32756,33024,33108,32976,32130,32614
578,0.0,harmony,8,9,32228,32374,33138,32460,33096,33312
579,0.0,harmony,9,9,31923,32526,33828,33408,32664,32259
580,0.0,harmony,0,10,32276,32350,33468,33342,32796,32376
581,0.0,harmony,1,10,32422,32444,32418,33072,33564,32688
582,0.0,harmony,2,10,32362,32334,32204,33420,32982,33306
583,0.0,harmony,3,10,32768,32989,32958,32580,32778,32535
584,0.0,harmony,4,10,32160,33468,32456,33204,32778,32542
585,0.0,harmony,5,10,32572,32308,33306,32814,32326,33282
586,0.0,harmony,6,10,32550,33222,32620,32622,32564,33030
587,0.0,harmony,7,10,32026,33246,33474,32364,32772,32726
588,0.0,harmony,8,10,32436,32318,32320,33198,33042,33294
589,0.0,harmony,9,10,32712,33210,32500,32594,32850,32742
590,0.0,harmony,0,11,32768,32856,32910,32391,32725,32958
591,0.0,harmony,1,11,32768,33276,32488,33324,32280,32472
592,0.0,harmony,2,11,32684,32398,32694,32370,33294,33168
593,0.0,harmony,3,11,32005,33108,33012,32655,33120,32708
594,0.0,harmony,4,11,32758,33180,32172,33270,32318,32910
595,0.0,harmony,5,11,32571,32388,33276,32694,32409,33270
596,0.0,harmony,6,11,32097,33300,32874,32247,32928,33162
597,0.0,harmony,7,11,32350,32598,32778,33198,33390,32294
598,0.0,harmony,8,11,32768,32694,32976,32308,32568,33294
599,0.0,harmony,9,11,32522,32868,32516,33168,32354,33180
600,0.5,deepspeed,0,0,28242,4062,4524,4092,4044,4188
601,0.5,deepspeed,1,0,28230,4140,4248,4254,4140,4140
602,0.5,deepspeed,2,0,28182,4344,4308,4158,4236,3924
603,0.5,deepspeed,3,0,28128,4260,3930,3930,4278,4626
604,0.5,deepspeed,4,0,28620,3996,3918,4062,4272,4284
605,0.5,deepspeed,5,0,28644,4278,4116,4056,4242,3816
606,0.5,deepspeed,6,0,28452,4134,4134,4224,4218,3990
607,0.5,deepspeed,7,0,28428,4152,4104,4224,4044,4200
608,0.5,deepspeed,8,0,28260,4200,4290,3990,4242,4170
609,0.5,deepspeed,9,0,28158,4470,4170,4092,4188,4074
610,0.5,deepspeed,10,0,28542,4344,4320,3876,4200,3870
611,0.5,deepspeed,11,0,28434,3930,4158,4290,4296,4044
612,0.5,deepspeed,12,0,28260,4458,4236,4014,4254,3930
613,0.5,deepspeed,13,0,28032,4248,4212,4308,3918,4434
614,0.5,deepspeed,14,0,28758,4236,3906,4170,4026,4056
615,0.5,deepspeed,15,0,28488,4218,4074,4122,4050,4200
616,0.5,deepspeed,16,0,28686,4236,3654,4116,4044,4416
617,0.5,deepspeed,17,0,28236,4152,4338,4140,4074,4212
618,0.5,deepspeed,18,0,28152,4146,4170,4230,4146,4308
619,0.5,deepspeed,19,0,28350,4116,4248,4002,4188,4248
620,0.5,deepspeed,20,0,28572,4032,3960,4098,4314,4176
621,0.5,deepspeed,21,0,28656,3780,3990,4164,4206,4356
622,0.5,deepspeed,22,0,28314,4164,4140,4200,4182,4152
623,0.5,deepspeed,23,0,29034,4104,3942,3858,4122,4092
624,0.5,deepspeed,24,0,28344,4194,4326,4152,4002,4134
625,0.5,deepspeed,25,0,28182,4290,4164,4128,4038,4350
626,0.5,deepspeed,26,0,28602,4266,4236,3870,3990,4188
627,0.5,deepspeed,27,0,27990,4188,4398,4050,4176,4350
628,0.5,deepspeed,28,0,28110,4134,4170,4176,4374,4188
629,0.5,deepspeed,29,0,28356,4206,4026,4182,3948,4434
630,0.5,deepspeed,30,0,28218,4314,4098,4176,4290,4056
631,0.5,deepspeed,31,0,28092,4374,4248,4320,4086,4032
632,0.5,deepspeed,32,0,28614,4140,4194,4146,4038,4020
633,0.5,deepspeed,33,0,28314,4134,4344,4248,4146,3966
634,0.5,deepspeed,34,0,27960,4350,4404,4086,4278,4074
635,0.5,deepspeed,35,0,28422,4272,3936,4056,4140,4326
636,0.5,deepspeed,36,0,28458,4008,4080,4170,4158,4278
637,0.5,deepspeed,37,0,28320,4218,4266,4074,4212,4062
638,0.5,deepspeed,38,0,28272,4086,4110,4260,4362,4062
639,0.5,deepspeed,39,0,28656,4164,4128,3834,4056,4314
640,0.5,deepspeed,0,1,28032,4290,4074,4176,4266,4314
641,0.5,deepspeed,1,1,28332,4344,4356,4182,3870,4068
642,0.5,deepspeed,2,1,28302,4068,4326,3942,4290,4224
643,0.5,deepspeed,3,1,27954,4104,4476,4230,4374,4014
644,0.5,deepspeed,4,1,28242,4338,4140,4158,4320,3954
645,0.5,deepspeed,5,1,28422,4104,3996,4092,4206,4332
646,0.5,deepspeed,6,1,28236,4182,4164,4236,4266,4068
647,0.5,deepspeed,7,1,28968,4062,4080,3960,4098,3984
648,0.5,deepspeed,8,1,27960,4002,4194,4404,4152,4440
649,0.5,deepspeed,9,1,28362,4020,4236,3948,4392,4194
650,0.5,deepspeed,10,1,28146,4176,4326,4170,4236,4098
651,0.5,deepspeed,11,1,28200,4062,4326,4296,3960,4308
652,0.5,deepspeed,12,1,28152,4098,4116,4104,4128,4554
653,0.5,deepspeed,13,1,28878,3834,3924,4296,4104,4116
654,0.5,deepspeed,14,1,28512,4068,4206,4218,3996,4152
655,0.5,deepspeed,15,1,27936,4278,4278,4158,4104,4398
656,0.5,deepspeed,16,1,28452,4422,4206,4104,4056,3912
657,0.5,deepspeed,17,1,28074,4062,4212,4338,4320,4146
658,0.5,deepspeed,18,1,28572,4188,4344,3960,4092,3996
659,0.5,deepspeed,19,1,28146,4260,4074,4242,4344,4086
660,0.5,deepspeed,20,1,28182,4062,4272,4218,4350,4068
661,0.5,deepspeed,21,1,28248,4302,4032,4386,4164,4020
662,0.5,deepspeed,22,1,28392,3864,4362,4326,4050,4158
663,0.5,deepspeed,23,1,28620,4266,4110,4128,4152,3876
664,0.5,deepspeed,24,1,28164,4092,4290,4362,4122,4122
665,0.5,deepspeed,25,1,28248,4050,4200,4182,4416,4056
666,0.5,deepspeed,26,1,27864,4440,4098,4290,4380,4080
667,0.5,deepspeed,27,1,27630,4086,4194,4422,4518,4302
668,0.5,deepspeed,28,1,28974,4314,4032,4164,3906,3762
669,0.5,deepspeed,29,1,28500,4272,4122,4224,4200,3834
670,0.5,deepspeed,30,1,28146,4110,4158,4458,4200,4080
671,0.5,deepspeed,31,1,28440,4152,4104,4230,4098,4128
672,0.5,deepspeed,32,1,28224,3948,4272,4416,3948,4344
673,0.5,deepspeed,33,1,28500,4194,4074,4266,3924,4194
674,0.5,deepspeed,34,1,28656,4020,4188,4008,4224,4056
675,0.5,deepspeed,35,1,28638,4086,3870,3858,4518,4182
676,0.5,deepspeed,36,1,27918,4506,4206,4278,4134,4110
677,0.5,deepspeed,37,1,28326,4158,4212,4086,4128,4242
678,0.5,deepspeed,38,1,28488,4194,3954,4182,4080,4254
679,0.5,deepspeed,39,1,28560,4074,4302,4242,3978,3996
680,0.5,deepspeed,0,2,28428,4428,4098,4044,4050,4104
681,0.5,deepspeed,1,2,28560,3954,4242,3678,4356,4362
682,0.5,deepspeed,2,2,28566,4224,4296,4080,3882,4104
683,0.5,deepspeed,3,2,27822,4302,4182,4284,4260,4302
684,0.5,deepspeed,4,2,28698,3852,4080,4050,4344,4128
685,0.5,deepspeed,5,2,28926,4008,4020,4296,3906,3996
686,0.5,deepspeed,6,2,28020,4062,4152,4476,4188,4254
687,0.5,deepspeed,7,2,28176,4284,4110,4428,3936,4218
688,0.5,deepspeed,8,2,28350,4230,4284,4212,4014,4062
689,0.5,deepspeed,9,2,28272,4128,4170,3852,4266,4464
690,0.5,deepspeed,10,2,28122,4230,4266,4350,4044,4140
691,0.5,deepspeed,11,2,28212,4392,4080,4164,4140,4164
692,0.5,deepspeed,12,2,28314,4338,3864,4158,4038,4440
693,0.5,deepspeed,13,2,28548,3990,4038,4164,4230,4182
694,0.5,deepspeed,14,2,27912,4494,4200,4386,4182,3978
695,0.5,deepspeed,15,2,28986,3906,4032,3942,4248,4038
696,0.5,deepspeed,16,2,28728,4062,3966,4116,4170,4110
697,0.5,deepspeed,17,2,28350,4254,4224,4278,3948,4098
698,0.5,deepspeed,18,2,27972,4434,4206,3978,4128,4434
699,0.5,deepspeed,19,2,28470,4146,4134,4254,4092,4056
700,0.5,deepspeed,20,2,28662,4248,3876,4308,4074,3984
701,0.5,deepspeed,21,2,28260,3948,4140,4278,4344,4182
702,0.5,deepspeed,22,2,28602,3768,4314,4170,4104,4194
703,0.5,deepspeed,23,2,28152,4212,4164,4338,4338,3948
704,0.5,deepspeed,24,2,27960,4308,4188,4152,4152,4392
705,0.5,deepspeed,25,2,28050,4386,4188,4128,4326,4074
706,0.5,deepspeed,26,2,28440,4146,4050,4140,4344,4032
707,0.5,deepspeed,27,2,28614,4284,3936,3942,4404,3972
708,0.5,deepspeed,28,2,27876,4374,4110,4038,4494,4260
709,0.5,deepspeed,29,2,28188,4050,4296,4122,4086,4410
710,0.5,deepspeed,30,2,28170,4356,4194,4038,4026,4368
711,0.5,deepspeed,31,2,28086,4260,4224,4392,4068,4122
712,0.5,deepspeed,32,2,27984,4362,4140,4056,4230,4380
713,0.5,deepspeed,33,2,28770,4122,4032,4026,4002,4200
714,0.5,deepspeed,34,2,28584,4272,4296,4098,3894,4008
715,0.5,deepspeed,35,2,28836,4134,4044,4206,4080,3852
716,0.5,deepspeed,36,2,28392,4074,3990,4188,4296,4212
717,0.5,deepspeed,37,2,28170,4266,4026,4110,4224,4356
718,0.5,deepspeed,38,2,28176,3966,4314,4302,4206,4188
719,0.5,deepspeed,39,2,28206,4122,4080,4068,4236,4440
720,0.5,deepspeed,0,3,28452,4272,3966,4092,4074,4296
721,0.5,deepspeed,1,3,28188,4224,4098,4002,4302,4338
722,0.5,deepspeed,2,3,28350,4350,4254,3888,3840,4470
723,0.5,deepspeed,3,3,28290,4152,4368,4176,4044,4122
724,0.5,deepspeed,4,3,28380,4044,4500,4194,3882,4152
725,0.5,deepspeed,5,3,28452,4014,3930,4200,4326,4230
726,0.5,deepspeed,6,3,28524,4038,4020,4044,4224,4302
727,0.5,deepspeed,7,3,28776,4056,4200,3942,4110,4068
728,0.5,deepspeed,8,3,28416,4074,4074,4164,4182,4242
729,0.5,deepspeed,9,3,28506,3972,4308,4242,4062,4062
730,0.5,deepspeed,10,3,28464,4290,4044,3960,4044,4350
731,0.5,deepspeed,11,3,28500,3984,4104,4026,4314,4224
732,0.5,deepspeed,12,3,28224,4218,4188,4128,4194,4200
733,0.5,deepspeed,13,3,28206,4140,4356,4098,4308,4044
734,0.5,deepspeed,14,3,28434,4020,4518,3936,4122,4122
735,0.5,deepspeed,15,3,28716,3954,4116,4398,3876,4092
736,0.5,deepspeed,16,3,28686,4368,4194,3828,4044,4032
737,0.5,deepspeed,17,3,28422,3882,4266,4242,4194,4146
738,0.5,deepspeed,18,3,28506,4014,4332,4158,4002,4140
739,0.5,deepspeed,19,3,28374,4110,4164,4236,4092,4176
740,0.5,deepspeed,20,3,27756,3954,4410,4320,4386,4326
741,0.5,deepspeed,21,3,28680,4326,4032,4074,3924,4116
742,0.5,deepspeed,22,3,28344,4122,4236,4248,4080,4122
743,0.5,deepspeed,23,3,28494,4080,4188,4374,4092,3924
744,0.5,deepspeed,24,3,28176,4128,4026,4086,4512,4224
745,0.5,deepspeed,25,3,28782,3966,4326,3972,4050,4056
746,0.5,deepspeed,26,3,28188,4260,4026,4260,4182,4236
747,0.5,deepspeed,27,3,28320,4110,3984,4386,4182,4170
748,0.5,deepspeed,28,3,28464,4134,4158,4362,4116,3918
749,0.5,deepspeed,29,3,28344,3942,4032,4326,4062,4446
750,0.5,deepspeed,30,3,28560,4278,4116,4152,3906,4140
751,0.5,deepspeed,31,3,28632,4056,4194,4164,4470,3636
752,0.5,deepspeed,32,3,28164,4134,4122,4326,4260,4146
753,0.5,deepspeed,33,3,28536,3978,4038,4152,4326,4122
754,0.5,deepspeed,34,3,28500,4032,4284,4254,3936,4146
755,0.5,deepspeed,35,3,28242,4104,4422,3780,4302,4302
756,0.5,deepspeed,36,3,28242,4062,3972,4008,4188,4680
757,0.5,deepspeed,37,3,28224,4248,4308,4098,4104,4170
758,0.5,deepspeed,38,3,27906,4320,4362,4488,3984,4092
759,0.5,deepspeed,39,3,28194,4188,4230,4032,4146,4362
760,0.5,deepspeed,0,4,28548,4128,4182,4080,4110,4104
761,0.5,deepspeed,1,4,28674,4026,4140,4134,3936,4242
762,0.5,deepspeed,2,4,29070,4176,3936,4068,3924,3978
763,0.5,deepspeed,3,4,28476,4152,4260,3804,4416,4044
764,0.5,deepspeed,4,4,28914,4044,4314,3840,4074,3966
765,0.5,deepspeed,5,4,28026,4218,4326,4158,4116,4308
766,0.5,deepspeed,6,4,28608,4290,3876,4182,4260,3936
767,0.5,deepspeed,7,4,28668,4212,4062,4110,4020,4080
768,0.5,deepspeed,8,4,28932,3960,4050,4080,3810,4320
769,0.5,deepspeed,9,4,28434,4158,4164,3996,4374,4026
770,0.5,deepspeed,10,4,28704,4278,4140,3846,3984,4200
771,0.5,deepspeed,11,4,28488,4230,4086,4356,3858,4134
772,0.5,deepspeed,12,4,28194,4326,4116,4068,4218,4230
773,0.5,deepspeed,13,4,29100,3870,3990,4032,4224,3936
774,0.5,deepspeed,14,4,28176,4272,4392,4380,4014,3918
775,0.5,deepspeed,15,4,28212,4110,4134,4368,4194,4134
776,0.5,deepspeed,16,4,28050,4290,4308,4278,4086,4140
777,0.5,deepspeed,17,4,29160,3840,4338,3888,4134,3792
778,0.5,deepspeed,18,4,28548,4080,4080,4278,4260,3906
779,0.5,deepspeed,19,4,28404,4356,4164,3996,4050,4182
780,0.5,deepspeed,20,4,28236,4236,3804,4170,4278,4428
781,0.5,deepspeed,21,4,28272,4194,4080,4128,4188,4290
782,0.5,deepspeed,22,4,28650,4404,4098,4026,3906,4068
783,0.5,deepspeed,23,4,28536,4158,4146,4080,3912,4320
784,0.5,deepspeed,24,4,28692,3978,3870,4212,4242,4158
785,0.5,deepspeed,25,4,28746,3984,4056,4122,4236,4008
786,0.5,deepspeed,26,4,28098,4056,4368,4128,4248,4254
787,0.5,deepspeed,27,4,28764,4326,3768,4110,3894,4290
788,0.5,deepspeed,28,4,28506,4134,3900,4170,4176,4266
789,0.5,deepspeed,29,4,28302,3918,4470,4266,3894,4302
790,0.5,deepspeed,30,4,27912,4032,4428,4482,4182,4116
791,0.5,deepspeed,31,4,28146,3960,4260,4428,4158,4200
792,0.5,deepspeed,32,4,28464,4038,4170,4290,4194,3996
793,0.5,deepspeed,33,4,28554,4074,4086,4236,4020,4182
794,0.5,deepspeed,34,4,28554,4242,3984,4074,4086,4212
795,0.5,deepspeed,35,4,28224,4182,4452,4128,4254,3912
796,0.5,deepspeed,36,4,27966,4326,4278,4092,4302,4188
797,0.5,deepspeed,37,4,28530,4470,3876,4176,4194,3906
798,0.5,deepspeed,38,4,28122,4224,4182,4146,4176,4302
799,0.5,deepspeed,39,4,28206,3978,4230,4104,4206,4428
800,0.5,deepspeed,0,5,28026,4170,4434,4452,3918,4152
801,0.5,deepspeed,1,5,28128,4368,4284,4110,4092,4170
802,0.5,deepspeed,2,5,28536,4068,4326,4200,4074,3948
803,0.5,deepspeed,3,5,28632,4104,4176,4218,3930,4092
804,0.5,deepspeed,4,5,28176,4302,4056,4296,3996,4326
805,0.5,deepspeed,5,5,28050,4410,4194,4200,4146,4152
806,0.5,deepspeed,6,5,28506,3870,4218,4200,4254,4104
807,0.5,deepspeed,7,5,28422,4170,4122,4218,4230,3990
808,0.5,deepspeed,8,5,28440,4290,4200,4278,3930,4014
809,0.5,deepspeed,9,5,27984,4254,4284,3954,4374,4302
810,0.5,deepspeed,10,5,28086,4314,4116,4422,4116,4098
811,0.5,deepspeed,11,5,28116,3996,4272,4014,4428,4326
812,0.5,deepspeed,12,5,28416,4104,4284,4056,4020,4272
813,0.5,deepspeed,13,5,27876,4158,4470,4056,4650,3942
814,0.5,deepspeed,14,5,28482,3858,4284,4356,3822,4350
815,0.5,deepspeed,15,5,28176,4254,4308,4146,4104,4164
816,0.5,deepspeed,16,5,28620,4128,4062,4104,3924,4314
817,0.5,deepspeed,17,5,28446,3882,4296,4092,4452,3984
818,0.5,deepspeed,18,5,28290,4350,4302,4170,3822,4218
819,0.5,deepspeed,19,5,28350,4038,4422,4014,4116,4212
820,0.5,deepspeed,20,5,28152,4266,4176,4158,4230,4170
821,0.5,deepspeed,21,5,28146,4404,3996,4284,4002,4320
822,0.5,deepspeed,22,5,28230,4326,4308,4212,4098,3978
823,0.5,deepspeed,23,5,28578,4188,4152,4170,4128,3936
824,0.5,deepspeed,24,5,27894,4224,4278,4416,4026,4314
825,0.5,deepspeed,25,5,28536,4260,3930,4230,4014,4182
826,0.5,deepspeed,26,5,27954,4140,4056,4260,4518,4224
827,0.5,deepspeed,27,5,28458,4188,4038,4074,4194,4200
828,0.5,deepspeed,28,5,28272,4284,4278,4134,3978,4206
829,0.5,deepspeed,29,5,28212,4116,4074,4290,4218,4242
830,0.5,deepspeed,30,5,27636,4338,4266,4092,4416,4404
831,0.5,deepspeed,31,5,28140,4224,4182,4314,4110,4182
832,0.5,deepspeed,32,5,28224,4194,4074,4200,4236,4224
833,0.5,deepspeed,33,5,28644,4368,4014,4176,4008,3942
834,0.5,deepspeed,34,5,28950,3810,3984,3978,4152,4278
835,0.5,deepspeed,35,5,28374,4242,4236,4050,4032,4218
836,0.5,deepspeed,36,5,28002,3936,4320,4326,4260,4308
837,0.5,deepspeed,37,5,28200,4086,4062,4242,4236,4326
838,0.5,deepspeed,38,5,28410,4182,4398,4194,4020,3948
839,0.5,deepspeed,39,5,27906,4416,4170,4536,4044,4080
840,0.5,deepspeed,0,6,28752,4194,4152,4044,3900,4110
841,0.5,deepspeed,1,6,28260,4236,4212,4212,4050,4182
842,0.5,deepspeed,2,6,27954,4170,4020,4404,4236,4368
843,0.5,deepspeed,3,6,28422,3912,4128,4290,4314,4086
844,0.5,deepspeed,4,6,28734,3936,4116,4206,4044,4116
845,0.5,deepspeed,5,6,28008,4062,4206,4224,4308,4344
846,0.5,deepspeed,6,6,28182,4230,4218,4284,4056,4182
847,0.5,deepspeed,7,6,28506,4122,3966,4212,4212,4134
848,0.5,deepspeed,8,6,28686,4110,4284,4074,3936,4062
849,0.5,deepspeed,9,6,28104,4050,4326,4080,4488,4104
850,0.5,deepspeed,10,6,27750,3984,4476,4518,3942,4482
851,0.5,deepspeed,11,6,28356,4200,3960,4272,4350,4014
