,dataset,scheduling_policy,iteration,layer_idx,0,1,2,3,4,5
2074,wikitext,even_split,4,3,32914,32856,32793,32752,32677,32616
2075,wikitext,even_split,5,3,32909,32851,32794,32737,32686,32631
2076,wikitext,even_split,6,3,32920,32850,32793,32742,32681,32622
2077,wikitext,even_split,7,3,32917,32855,32798,32744,32680,32614
2078,wikitext,even_split,8,3,32911,32860,32806,32739,32673,32619
2079,wikitext,even_split,9,3,32908,32851,32796,32742,32685,32626
2080,wikitext,even_split,0,4,32918,32856,32792,32739,32680,32623
2081,wikitext,even_split,1,4,32914,32861,32796,32725,32686,32626
2082,wikitext,even_split,2,4,32914,32856,32800,32736,32681,32621
2083,wikitext,even_split,3,4,32911,32845,32796,32743,32692,32621
2084,wikitext,even_split,4,4,32917,32861,32797,32738,32675,32620
2085,wikitext,even_split,5,4,32928,32864,32805,32727,32667,32617
2086,wikitext,even_split,6,4,32915,32853,32800,32740,32685,32615
2087,wikitext,even_split,7,4,32922,32864,32799,32726,32675,32622
2088,wikitext,even_split,8,4,32912,32851,32804,32748,32679,32614
2089,wikitext,even_split,9,4,32923,32849,32792,32740,32680,32624
2090,wikitext,even_split,0,5,32917,32860,32799,32743,32677,32612
2091,wikitext,even_split,1,5,32920,32858,32804,32740,32670,32616
2092,wikitext,even_split,2,5,32915,32852,32796,32740,32676,32629
2093,wikitext,even_split,3,5,32931,32859,32791,32728,32677,32622
2094,wikitext,even_split,4,5,32918,32861,32798,32740,32679,32612
2095,wikitext,even_split,5,5,32927,32860,32800,32729,32674,32618
2096,wikitext,even_split,6,5,32917,32851,32800,32742,32681,32617
2097,wikitext,even_split,7,5,32916,32863,32797,32738,32673,32621
2098,wikitext,even_split,8,5,32911,32854,32790,32740,32688,32625
2099,wikitext,even_split,9,5,32919,32864,32803,32738,32667,32617
2100,wikitext,even_split,0,6,32912,32860,32798,32747,32675,32616
2101,wikitext,even_split,1,6,32919,32857,32799,32741,32681,32611
2102,wikitext,even_split,2,6,32918,32865,32795,32734,32673,32623
2103,wikitext,even_split,3,6,32912,32861,32803,32733,32683,32616
2104,wikitext,even_split,4,6,32914,32855,32804,32742,32678,32615
2105,wikitext,even_split,5,6,32913,32856,32798,32746,32675,32620
2106,wikitext,even_split,6,6,32922,32853,32788,32734,32687,32624
2107,wikitext,even_split,7,6,32922,32854,32789,32738,32678,32627
2108,wikitext,even_split,8,6,32919,32852,32798,32741,32679,32619
2109,wikitext,even_split,9,6,32915,32861,32792,32731,32678,32631
2110,wikitext,even_split,0,7,32923,32865,32798,32732,32673,32617
2111,wikitext,even_split,1,7,32919,32851,32794,32739,32681,32624
2112,wikitext,even_split,2,7,32917,32854,32797,32738,32678,32624
2113,wikitext,even_split,3,7,32920,32860,32793,32733,32676,32626
2114,wikitext,even_split,4,7,32913,32859,32801,32736,32680,32619
2115,wikitext,even_split,5,7,32926,32857,32790,32733,32680,32622
2116,wikitext,even_split,6,7,32916,32870,32794,32730,32676,32622
2117,wikitext,even_split,7,7,32916,32851,32797,32734,32677,32633
2118,wikitext,even_split,8,7,32920,32869,32804,32737,32669,32609
2119,wikitext,even_split,9,7,32913,32852,32796,32744,32681,32622
2120,wikitext,even_split,0,8,32912,32853,32799,32740,32678,32626
2121,wikitext,even_split,1,8,32911,32847,32789,32740,32685,32636
2122,wikitext,even_split,2,8,32910,32857,32796,32734,32677,32634
2123,wikitext,even_split,3,8,32914,32852,32791,32745,32684,32622
2124,wikitext,even_split,4,8,32929,32847,32786,32726,32685,32635
2125,wikitext,even_split,5,8,32919,32853,32792,32734,32676,32634
2126,wikitext,even_split,6,8,32905,32854,32799,32743,32680,32627
2127,wikitext,even_split,7,8,32912,32845,32788,32737,32686,32640
2128,wikitext,even_split,8,8,32912,32849,32788,32742,32680,32637
2129,wikitext,even_split,9,8,32908,32846,32789,32748,32687,32630
2130,wikitext,even_split,0,9,32905,32845,32793,32740,32692,32633
2131,wikitext,even_split,1,9,32905,32844,32794,32744,32688,32633
2132,wikitext,even_split,2,9,32927,32843,32782,32731,32684,32641
2133,wikitext,even_split,3,9,32912,32854,32797,32739,32676,32630
2134,wikitext,even_split,4,9,32913,32851,32793,32742,32683,32626
2135,wikitext,even_split,5,9,32908,32851,32792,32740,32686,32631
2136,wikitext,even_split,6,9,32909,32850,32790,32738,32684,32637
2137,wikitext,even_split,7,9,32913,32853,32789,32732,32684,32637
2138,wikitext,even_split,8,9,32918,32843,32781,32734,32689,32643
2139,wikitext,even_split,9,9,32908,32844,32788,32740,32690,32638
2140,wikitext,even_split,0,10,32911,32847,32797,32737,32689,32627
2141,wikitext,even_split,1,10,32920,32848,32786,32731,32683,32640
2142,wikitext,even_split,2,10,32914,32851,32790,32741,32678,32634
2143,wikitext,even_split,3,10,32917,32848,32795,32729,32682,32637
2144,wikitext,even_split,4,10,32911,32844,32790,32736,32691,32636
2145,wikitext,even_split,5,10,32903,32849,32791,32735,32689,32641
2146,wikitext,even_split,6,10,32904,32850,32787,32740,32691,32636
2147,wikitext,even_split,7,10,32902,32841,32788,32745,32697,32635
2148,wikitext,even_split,8,10,32907,32849,32796,32743,32685,32628
2149,wikitext,even_split,9,10,32908,32856,32802,32735,32681,32626
2150,wikitext,even_split,0,11,32912,32843,32785,32736,32692,32640
2151,wikitext,even_split,1,11,32905,32847,32782,32737,32699,32638
2152,wikitext,even_split,2,11,32904,32846,32788,32740,32688,32642
2153,wikitext,even_split,3,11,32916,32847,32795,32739,32678,32633
2154,wikitext,even_split,4,11,32918,32859,32785,32725,32681,32640
2155,wikitext,even_split,5,11,32908,32847,32786,32742,32685,32640
2156,wikitext,even_split,6,11,32907,32853,32789,32741,32684,32634
2157,wikitext,even_split,7,11,32907,32845,32782,32745,32692,32637
2158,wikitext,even_split,8,11,32914,32844,32788,32733,32688,32641
2159,wikitext,even_split,9,11,32912,32858,32802,32727,32675,32634
2160,wikitext,exflow,0,0,21792,18032,18819,10115,13595,15951
2161,wikitext,exflow,1,0,22231,17730,17970,10350,13500,16523
2162,wikitext,exflow,2,0,21925,17958,18839,10392,13383,15807
2163,wikitext,exflow,3,0,21970,19397,17036,9857,13751,16293
2164,wikitext,exflow,4,0,21317,16706,19879,11290,12524,16588
2165,wikitext,exflow,5,0,22559,17414,18808,10277,13051,16195
2166,wikitext,exflow,6,0,21984,18977,17584,9823,14238,15698
2167,wikitext,exflow,7,0,22177,18934,17811,8913,14346,16123
2168,wikitext,exflow,8,0,21174,17587,19402,11116,12315,16710
2169,wikitext,exflow,9,0,23226,18203,17284,9341,13926,16324
2170,wikitext,exflow,10,0,21942,17568,18312,11172,12969,16341
2171,wikitext,exflow,11,0,23208,18342,17804,8833,14270,15847
2172,wikitext,exflow,12,0,22206,17088,18776,10903,13831,15500
2173,wikitext,exflow,13,0,21163,17812,19174,11393,11995,16767
2174,wikitext,exflow,14,0,21872,17960,17845,9988,13973,16666
2175,wikitext,exflow,15,0,22489,18361,17930,9561,14284,15679
2176,wikitext,exflow,16,0,22193,17521,18842,10151,13343,16254
2177,wikitext,exflow,17,0,21643,18555,17942,10124,13413,16627
2178,wikitext,exflow,18,0,22377,18832,17196,10082,13835,15982
2179,wikitext,exflow,19,0,21381,16926,18792,10829,13446,16930
2180,wikitext,exflow,0,1,18035,25714,18380,14356,7617,14202
2181,wikitext,exflow,1,1,18475,26575,19241,13116,6723,14174
2182,wikitext,exflow,2,1,17455,27894,18119,13521,6794,14521
2183,wikitext,exflow,3,1,18363,23801,17785,15840,8164,14351
2184,wikitext,exflow,4,1,16223,28969,18416,13084,7021,14591
2185,wikitext,exflow,5,1,17650,27345,18200,13338,7238,14533
2186,wikitext,exflow,6,1,19128,26209,18568,12954,6530,14915
2187,wikitext,exflow,7,1,19476,27830,18351,12820,5633,14194
2188,wikitext,exflow,8,1,16221,27637,18403,14176,7714,14153
2189,wikitext,exflow,9,1,18586,26166,18639,12922,7350,14641
2190,wikitext,exflow,10,1,17414,27058,17820,13454,7776,14782
2191,wikitext,exflow,11,1,19668,27059,18131,12725,6340,14381
2192,wikitext,exflow,12,1,18209,27805,18150,12653,6750,14737
2193,wikitext,exflow,13,1,16267,26065,18581,15154,8332,13905
2194,wikitext,exflow,14,1,18300,24546,19201,14263,7387,14607
2195,wikitext,exflow,15,1,18508,26780,17876,13109,7176,14855
2196,wikitext,exflow,16,1,17283,26951,18441,13819,7383,14427
2197,wikitext,exflow,17,1,18054,25475,18597,14148,7107,14923
2198,wikitext,exflow,18,1,18832,25326,17890,13946,7653,14657
2199,wikitext,exflow,19,1,17336,25691,18642,13749,8145,14741
2200,wikitext,exflow,0,2,17860,10928,7828,15696,17413,28579
2201,wikitext,exflow,1,2,17627,9446,8178,16128,17939,28986
2202,wikitext,exflow,2,2,17640,9935,7093,16875,18311,28450
2203,wikitext,exflow,3,2,18629,12303,8035,14708,16845,27784
2204,wikitext,exflow,4,2,16928,10250,7865,17521,19061,26679
2205,wikitext,exflow,5,2,17971,9706,7260,16456,17862,29049
2206,wikitext,exflow,6,2,18138,10161,6929,15145,18163,29768
2207,wikitext,exflow,7,2,17680,8770,6317,14653,18619,32265
2208,wikitext,exflow,8,2,17185,10811,8371,16842,18470,26625
2209,wikitext,exflow,9,2,17889,9690,7367,15606,17931,29821
2210,wikitext,exflow,10,2,17067,11179,7162,16714,17926,28256
2211,wikitext,exflow,11,2,17756,9131,6259,14874,18548,31736
2212,wikitext,exflow,12,2,18067,9821,6809,15094,18785,29728
2213,wikitext,exflow,13,2,18589,11783,8759,16617,17462,25094
2214,wikitext,exflow,14,2,17875,10939,8074,15418,17713,28285
2215,wikitext,exflow,15,2,17908,9943,6966,15982,18292,29213
2216,wikitext,exflow,16,2,17734,10707,7913,15306,18233,28411
2217,wikitext,exflow,17,2,18716,10483,7627,15403,17237,28838
2218,wikitext,exflow,18,2,18025,10925,6999,15501,17627,29227
2219,wikitext,exflow,19,2,17353,10967,7546,16748,17700,27990
2220,wikitext,exflow,0,3,14329,18493,3758,18170,14356,29198
2221,wikitext,exflow,1,3,13510,17218,3973,19624,15577,28402
2222,wikitext,exflow,2,3,13946,17368,4304,18672,15867,28147
2223,wikitext,exflow,3,3,14679,18493,4145,18175,14574,28238
2224,wikitext,exflow,4,3,14689,16042,4503,17777,17399,27894
2225,wikitext,exflow,5,3,13734,18188,3943,17616,16849,27974
2226,wikitext,exflow,6,3,12936,17464,3555,19139,14265,30945
2227,wikitext,exflow,7,3,11914,18981,3380,19193,13821,31015
2228,wikitext,exflow,8,3,14366,17129,3991,17613,16290,28915
2229,wikitext,exflow,9,3,14143,18753,3529,18128,13614,30137
2230,wikitext,exflow,10,3,14006,18041,4116,18111,16109,27921
2231,wikitext,exflow,11,3,12112,19382,3638,18813,13322,31037
2232,wikitext,exflow,12,3,13751,18631,3630,18679,14486,29127
2233,wikitext,exflow,13,3,15961,16743,4302,16766,17543,26989
2234,wikitext,exflow,14,3,15649,17965,3841,18251,13785,28813
2235,wikitext,exflow,15,3,13713,17858,3752,18813,13978,30190
2236,wikitext,exflow,16,3,15092,18160,3726,17463,15243,28620
2237,wikitext,exflow,17,3,13867,18461,3822,18560,15596,27998
2238,wikitext,exflow,18,3,14083,18255,3902,18270,14346,29448
2239,wikitext,exflow,19,3,14800,17287,4213,17956,16126,27922
2240,wikitext,exflow,0,4,9911,20180,13027,13796,14547,26843
2241,wikitext,exflow,1,4,9499,20024,13418,13693,15058,26612
2242,wikitext,exflow,2,4,9319,19799,13993,13524,14200,27469
2243,wikitext,exflow,3,4,8632,20443,12418,15538,14642,26631
2244,wikitext,exflow,4,4,9881,19836,14337,14204,13858,26188
2245,wikitext,exflow,5,4,9053,20480,14321,13459,14998,25993
2246,wikitext,exflow,6,4,9172,18793,13108,12778,15883,28570
2247,wikitext,exflow,7,4,9601,18145,13726,12300,15264,29268
2248,wikitext,exflow,8,4,9919,20319,14954,14239,13367,25506
2249,wikitext,exflow,9,4,9177,19094,13347,13555,15127,28004
2250,wikitext,exflow,10,4,10045,20121,13449,13829,14543,26317
2251,wikitext,exflow,11,4,8785,18517,13424,12464,15476,29638
2252,wikitext,exflow,12,4,9372,19205,13971,12823,15157,27776
2253,wikitext,exflow,13,4,9030,20423,14119,14668,14069,25995
2254,wikitext,exflow,14,4,9034,19201,12295,14177,15074,28523
2255,wikitext,exflow,15,4,9119,19809,13048,12624,15487,28217
2256,wikitext,exflow,16,4,9357,19795,13942,13887,14242,27081
2257,wikitext,exflow,17,4,8892,19176,12970,14150,14796,28320
2258,wikitext,exflow,18,4,8900,19326,14168,12560,14974,28376
2259,wikitext,exflow,19,4,9808,21008,14549,13678,14323,24938
2260,wikitext,exflow,0,5,17807,23969,9670,11093,20711,15054
2261,wikitext,exflow,1,5,16632,23805,8794,12251,22467,14355
2262,wikitext,exflow,2,5,16319,23382,9387,12451,20279,16486
2263,wikitext,exflow,3,5,19618,25050,9820,10879,20991,11946
2264,wikitext,exflow,4,5,15842,22953,9742,15028,18846,15893
2265,wikitext,exflow,5,5,15867,23448,9430,13485,20470,15604
2266,wikitext,exflow,6,5,16308,24479,10270,11813,22871,12563
2267,wikitext,exflow,7,5,15733,23668,9445,10562,24047,14849
2268,wikitext,exflow,8,5,17749,22573,9318,12997,18250,17417
2269,wikitext,exflow,9,5,15844,24058,9516,10434,23450,15002
2270,wikitext,exflow,10,5,18637,22748,9969,12893,19568,14489
2271,wikitext,exflow,11,5,16888,23528,9562,10853,23857,13616
2272,wikitext,exflow,12,5,17946,23274,9277,11287,21812,14708
2273,wikitext,exflow,13,5,18620,22550,8657,12556,18367,17554
2274,wikitext,exflow,14,5,19191,23908,9907,12146,21206,11946
2275,wikitext,exflow,15,5,16862,23185,9702,11004,22538,15013
2276,wikitext,exflow,16,5,17597,23638,10057,13147,21193,12672
2277,wikitext,exflow,17,5,17094,23602,9525,11696,22238,14149
2278,wikitext,exflow,18,5,17566,22824,9537,9842,21675,16860
2279,wikitext,exflow,19,5,18830,23112,9280,10873,18754,17455
2280,wikitext,exflow,0,6,24245,26648,11665,12547,10497,12702
2281,wikitext,exflow,1,6,26486,26129,10571,12524,11025,11569
2282,wikitext,exflow,2,6,25481,28791,10524,11758,9997,11753
2283,wikitext,exflow,3,6,24276,27068,11211,12482,12854,10413
2284,wikitext,exflow,4,6,24551,26857,11124,13006,11765,11001
2285,wikitext,exflow,5,6,24885,28844,10210,13477,10103,10785
2286,wikitext,exflow,6,6,27059,26361,10981,12841,10892,10170
2287,wikitext,exflow,7,6,28597,25821,9351,15735,8957,9843
2288,wikitext,exflow,8,6,23945,28093,10757,11984,11252,12273
2289,wikitext,exflow,9,6,26609,27353,11470,13389,9267,10216
2290,wikitext,exflow,10,6,24737,28184,10686,11803,11109,11785
2291,wikitext,exflow,11,6,28625,26788,9989,13266,8757,10879
2292,wikitext,exflow,12,6,25912,27715,10676,12782,10177,11042
2293,wikitext,exflow,13,6,23058,29497,11373,11932,11180,11264
2294,wikitext,exflow,14,6,26304,27193,10883,11248,12548,10128
2295,wikitext,exflow,15,6,26585,26778,10726,12735,10791,10689
2296,wikitext,exflow,16,6,24704,27066,10823,13230,10881,11600
2297,wikitext,exflow,17,6,25990,27194,11006,13324,10645,10145
2298,wikitext,exflow,18,6,25709,28092,10661,11997,11427,10418
2299,wikitext,exflow,19,6,23005,30229,11290,11742,10457,11581
2300,wikitext,exflow,0,7,21802,19186,24947,2678,8439,21252
2301,wikitext,exflow,1,7,20370,19770,25034,3185,8267,21678
2302,wikitext,exflow,2,7,20210,20135,25096,3351,8389,21123
2303,wikitext,exflow,3,7,23909,17800,24173,2709,8202,21511
2304,wikitext,exflow,4,7,19370,21799,24615,2926,9231,20363
2305,wikitext,exflow,5,7,20511,19473,25872,3023,8390,21035
2306,wikitext,exflow,6,7,20229,19295,24970,2200,7899,23711
2307,wikitext,exflow,7,7,19832,18080,27285,2431,6733,23943
2308,wikitext,exflow,8,7,21281,22099,24103,2884,8982,18955
2309,wikitext,exflow,9,7,20836,17988,26037,2711,7291,23441
2310,wikitext,exflow,10,7,22050,19692,23418,2575,9190,21379
2311,wikitext,exflow,11,7,19311,17835,27535,1997,7234,24392
2312,wikitext,exflow,12,7,20088,17518,26745,2791,8684,22478
2313,wikitext,exflow,13,7,22728,20505,23433,3480,8876,19282
2314,wikitext,exflow,14,7,21175,18756,26727,2377,7354,21915
2315,wikitext,exflow,15,7,20402,18983,26114,2647,7365,22793
2316,wikitext,exflow,16,7,21198,19641,25506,3189,8017,20753
2317,wikitext,exflow,17,7,20952,18394,25630,2690,8495,22143
2318,wikitext,exflow,18,7,21410,18420,25634,2087,7889,22864
2319,wikitext,exflow,19,7,22446,20047,23634,2886,8287,21004
2320,wikitext,exflow,0,8,17253,36684,4814,3466,11768,24319
2321,wikitext,exflow,1,8,15726,37749,6316,2906,12016,23591
2322,wikitext,exflow,2,8,15952,38763,5704,2615,12638,22632
2323,wikitext,exflow,3,8,15625,37281,4788,3205,13190,24215
2324,wikitext,exflow,4,8,17237,37949,6026,3019,13012,21061
2325,wikitext,exflow,5,8,16514,37107,5117,3310,13095,23161
2326,wikitext,exflow,6,8,14160,40174,5398,2571,12256,23745
2327,wikitext,exflow,7,8,16337,40595,4302,3176,10220,23674
2328,wikitext,exflow,8,8,17710,34352,5607,2894,12021,25720
2329,wikitext,exflow,9,8,16075,38150,5065,2856,12348,23810
2330,wikitext,exflow,10,8,15970,39032,5938,2639,12111,22614
2331,wikitext,exflow,11,8,15447,41474,4647,2692,11459,22585
2332,wikitext,exflow,12,8,16059,38025,5397,2693,13121,23009
2333,wikitext,exflow,13,8,16781,35458,5882,2960,13972,23251
2334,wikitext,exflow,14,8,16122,38633,5653,2901,12113,22882
2335,wikitext,exflow,15,8,16350,40556,4970,2975,11269,22184
2336,wikitext,exflow,16,8,17290,36955,5685,3184,11160,24030
2337,wikitext,exflow,17,8,16507,38769,5057,3399,11907,22665
2338,wikitext,exflow,18,8,15971,39664,5237,2833,12266,22333
2339,wikitext,exflow,19,8,15662,38713,4937,2897,12321,23774
2340,wikitext,exflow,0,9,21030,44573,16186,378,11052,5085
2341,wikitext,exflow,1,9,21034,42802,17880,453,10193,5942
2342,wikitext,exflow,2,9,20283,44085,16571,373,10796,6196
2343,wikitext,exflow,3,9,23270,43567,15452,526,11588,3901
2344,wikitext,exflow,4,9,18820,42213,19336,376,10865,6694
2345,wikitext,exflow,5,9,19938,43641,19212,438,8892,6183
2346,wikitext,exflow,6,9,19406,46693,14219,277,12132,5577
2347,wikitext,exflow,7,9,16224,49969,15697,264,10717,5433
2348,wikitext,exflow,8,9,20394,43140,18245,317,9945,6263
2349,wikitext,exflow,9,9,19233,47931,14712,363,11537,4528
2350,wikitext,exflow,10,9,19344,42561,17890,478,11864,6167
2351,wikitext,exflow,11,9,17658,50542,13551,318,11190,5045
2352,wikitext,exflow,12,9,18732,47135,14966,455,11404,5612
2353,wikitext,exflow,13,9,21071,41560,19698,406,9558,6011
2354,wikitext,exflow,14,9,20960,44476,15396,319,12514,4639
2355,wikitext,exflow,15,9,19273,45998,15932,319,11976,4806
2356,wikitext,exflow,16,9,19676,45278,17309,355,10219,5467
2357,wikitext,exflow,17,9,20521,45166,14551,594,11775,5697
2358,wikitext,exflow,18,9,19726,46606,14967,375,12358,4272
2359,wikitext,exflow,19,9,20819,42985,17950,422,10997,5131
2360,wikitext,exflow,0,10,14912,68875,6905,225,5190,2197
2361,wikitext,exflow,1,10,11991,72376,6405,244,4873,2415
2362,wikitext,exflow,2,10,12610,69038,7667,188,6867,1934
2363,wikitext,exflow,3,10,13101,69386,7367,241,5463,2746
2364,wikitext,exflow,4,10,11495,71004,5964,197,7168,2476
2365,wikitext,exflow,5,10,12824,70722,6910,148,5768,1932
2366,wikitext,exflow,6,10,12875,70989,6566,222,5421,2231
2367,wikitext,exflow,7,10,11145,73973,5837,257,5372,1720
2368,wikitext,exflow,8,10,11939,70967,7282,204,5299,2613
2369,wikitext,exflow,9,10,12215,71562,6709,232,5324,2262
2370,wikitext,exflow,10,10,13208,69102,7417,231,6198,2148
2371,wikitext,exflow,11,10,11338,73754,5605,171,5361,2075
2372,wikitext,exflow,12,10,12683,72153,6638,183,4701,1946
2373,wikitext,exflow,13,10,14036,68184,7196,271,6188,2429
2374,wikitext,exflow,14,10,12706,70741,7000,187,5344,2326
2375,wikitext,exflow,15,10,11672,73695,5694,208,5383,1652
2376,wikitext,exflow,16,10,13473,69609,7020,149,5810,2243
2377,wikitext,exflow,17,10,12344,71272,6942,215,5261,2270
2378,wikitext,exflow,18,10,12830,70994,6928,244,4878,2430
2379,wikitext,exflow,19,10,14316,67728,7037,276,6433,2514
2380,wikitext,exflow,0,11,9467,37564,5080,1702,40968,3523
2381,wikitext,exflow,1,11,10451,41348,4132,1519,37462,3392
2382,wikitext,exflow,2,11,10486,39058,4295,2109,39312,3044
2383,wikitext,exflow,3,11,9127,35522,6209,2067,41542,3837
2384,wikitext,exflow,4,11,10592,39117,4472,1780,39628,2715
2385,wikitext,exflow,5,11,9647,39287,4862,2208,39672,2628
2386,wikitext,exflow,6,11,9006,37380,5360,1591,41795,3172
2387,wikitext,exflow,7,11,7824,39605,3749,1309,42677,3140
2388,wikitext,exflow,8,11,10611,39394,4150,1958,38454,3737
2389,wikitext,exflow,9,11,9526,38344,4947,1609,40483,3395
2390,wikitext,exflow,10,11,10848,36648,4592,1364,41744,3108
2391,wikitext,exflow,11,11,9263,39147,3433,1355,42171,2935
2392,wikitext,exflow,12,11,9730,38067,5780,1633,40276,2818
2393,wikitext,exflow,13,11,10669,38022,4213,3527,38192,3681
2394,wikitext,exflow,14,11,9164,37326,4325,2059,42189,3241
2395,wikitext,exflow,15,11,8826,40862,3641,1194,40336,3445
2396,wikitext,exflow,16,11,10896,39743,4009,1582,39321,2753
2397,wikitext,exflow,17,11,10357,39277,4486,1801,39320,3063
2398,wikitext,exflow,18,11,10531,37332,4041,1725,41090,3585
2399,wikitext,exflow,19,11,10179,37056,4823,2270,40135,3841
2400,wikitext,harmony,0,0,34293,31839,32172,32768,32768,32768
2401,wikitext,harmony,1,0,33567,31969,32768,32768,32768,32768
2402,wikitext,harmony,2,0,32077,33625,32768,32573,32768,32797
2403,wikitext,harmony,3,0,32317,33464,32523,32768,32768,32768
